6.05,4.021612058,0.107572988,0.108766054,4.040896541,4.021612058,0.10873208,-0.071891358,0.10925109,4.021612058,0.1097083,-0.081428394,-0.080830741
6.1,3.455460206,0.078895703,0.079876257,3.471763211,3.455460206,0.080036934,-0.073085485,0.080484518,3.455460206,0.080948852,-0.078764904,-0.07816819
6.15,2.962839707,0.054183085,0.054978098,2.976522456,2.962839707,0.055301652,-0.073863347,0.055689646,2.962839707,0.056151733,-0.076190452,-0.075599004
6.2,2.534506124,0.033001735,0.033635141,2.545890478,2.534506124,0.034097758,-0.074279631,0.034431121,2.534506124,0.034885783,-0.073697208,-0.07311364
6.25,2.162403903,0.014953059,0.015447015,2.171778882,2.162403903,0.016027064,-0.074381181,0.016312167,2.162403903,0.016754925,-0.071279242,-0.070704549
6.3,1.839488652,-0.000333032,4.2432E-05,1.847114834,1.839488652,0.000713782,-0.074193403,0.000961312,1.839488652,0.00138602,-0.068938932,-0.068364291
6.35,1.559586952,-0.013204374,-0.012927778,1.565699031,1.559586952,-0.012195475,-0.073743887,-0.011973563,1.559586952,-0.011574401,-0.066683662,-0.066095469
6.4,1.317284656,-0.023993261,-0.023797384,1.322093268,1.317284656,-0.023027589,-0.073065371,-0.022821423,1.317284656,-0.022452932,-0.064515313,-0.063905572
6.45,1.107832887,-0.032994895,-0.032864053,1.111526475,1.107832887,-0.032072579,-0.072185168,-0.031875265,1.107832887,-0.031539666,-0.062426122,-0.06179467
6.5,0.927067885,-0.040452527,-0.040374433,0.929813693,0.927067885,-0.039581313,-0.071131116,-0.0393814,0.927067885,-0.039085951,-0.060411888,-0.0597665
6.55,0.771339486,-0.046572675,-0.04653749,0.773285594,0.771339486,-0.045764789,-0.069935681,-0.045545416,0.771339486,-0.045303285,-0.058473693,-0.057826544
6.6,0.637448535,-0.051535842,-0.051534591,0.638725117,0.637448535,-0.050794478,-0.068629411,-0.050545193,0.637448535,-0.05036396,-0.05661021,-0.055968594
6.65,0.522593237,-0.055501069,-0.055525132,0.523313679,0.522593237,-0.054816392,-0.067229759,-0.054541285,0.522593237,-0.054414306,-0.054815757,-0.054182614
6.7,0.424320274,-0.058616466,-0.058658011,0.424582744,0.424320274,-0.057970191,-0.065754739,-0.057682293,0.424320274,-0.057593951,-0.053087787,-0.052464423
6.75,0.340479387,-0.061007846,-0.061061213,0.340368716,0.340479387,-0.060391012,-0.064226579,-0.060095236,0.340479387,-0.060037879,-0.051425195,-0.050811005
6.8,0.269182772,-0.062773604,-0.06283442,0.268771593,0.269182772,-0.06218908,-0.062660588,-0.061878919,0.269182772,-0.061856291,-0.049823089,-0.049220074
6.85,0.2087668,-0.06400201,-0.064066293,0.208117317,0.2087668,-0.063441505,-0.061063272,-0.063120673,0.2087668,-0.063126289,-0.048283738,-0.047693343
6.9,0.157763532,-0.064767169,-0.064832165,0.156928927,0.157763532,-0.064218546,-0.059439442,-0.063896165,0.157763532,-0.063918055,-0.046807543,-0.046223969
6.95,0.114880371,-0.065121882,-0.065185718,0.113905837,0.114880371,-0.064600644,-0.057801597,-0.064259503,0.114880371,-0.06431227,-0.045392819,-0.044809425
7,0.078986112,-0.065124572,-0.065183977,0.077909863,0.078986112,-0.064654242,-0.056163539,-0.064267808,0.078986112,-0.064375737,-0.044037566,-0.04345234
7.05,0.04909544,-0.064843869,-0.064896353,0.047950354,0.04909544,-0.064415798,-0.054531961,-0.063990009,0.04909544,-0.064145189,-0.04273631,-0.042152706
7.1,0.024355435,-0.064328803,-0.064372859,0.02316594,0.024355435,-0.063909725,-0.052907997,-0.063476034,0.024355435,-0.063645877,-0.041484714,-0.04090492
7.15,0.004025069,-0.063592801,-0.063629415,0.002814755,0.004025069,-0.063167823,-0.051294505,-0.062741119,0.004025069,-0.06290948,-0.040279379,-0.039708075
7.2,-0.012540484,-0.062643916,-0.062673179,-0.013752623,-0.012540484,-0.062228766,-0.049696932,-0.061791874,-0.012540484,-0.061975147,-0.039119744,-0.038561019
7.25,-0.025914612,-0.061519813,-0.06153966,-0.027111537,-0.025914612,-0.061127126,-0.048127029,-0.06066473,-0.025914612,-0.060877454,-0.038005328,-0.037462164
7.3,-0.036609718,-0.06027052,-0.060279181,-0.037776385,-0.036609718,-0.059892072,-0.046597971,-0.059410029,-0.036609718,-0.059645633,-0.036935016,-0.036409687
7.35,-0.045068671,-0.058919731,-0.058916956,-0.046193742,-0.045068671,-0.058553006,-0.045108535,-0.058052963,-0.045068671,-0.058309256,-0.035905798,-0.035400289
7.4,-0.051670062,-0.05748144,-0.057466605,-0.052743455,-0.051670062,-0.057136464,-0.043661541,-0.056607742,-0.051670062,-0.056894883,-0.034915775,-0.034427334
7.45,-0.056735892,-0.055988192,-0.055960151,-0.0577509,-0.056735892,-0.05566031,-0.042261839,-0.055106156,-0.056735892,-0.055420529,-0.033959868,-0.033487684
7.5,-0.060528957,-0.054462861,-0.054422389,-0.061481454,-0.060528957,-0.054137945,-0.040911589,-0.053572416,-0.060528957,-0.053899905,-0.033035321,-0.032578474
7.55,-0.06325512,-0.052901809,-0.052850712,-0.064142794,-0.06325512,-0.052584907,-0.039609832,-0.052003851,-0.06325512,-0.052348719,-0.032142335,-0.031702418
7.6,-0.065102422,-0.051307163,-0.051246006,-0.065923231,-0.065102422,-0.051009661,-0.038347219,-0.050402039,-0.065102422,-0.050774679,-0.031281009,-0.030857493
7.65,-0.06625766,-0.049711394,-0.049638499,-0.067009723,-0.06625766,-0.049425133,-0.03712207,-0.048799062,-0.06625766,-0.049191706,-0.03045111,-0.03004168
7.7,-0.066851024,-0.048137197,-0.048053243,-0.06753878,-0.066851024,-0.047847658,-0.035938495,-0.047219264,-0.066851024,-0.047615221,-0.029650619,-0.029253672
7.75,-0.066944082,-0.046578917,-0.046485448,-0.067572488,-0.066944082,-0.046281711,-0.034800838,-0.045656956,-0.066944082,-0.046049462,-0.028877106,-0.028491871
7.8,-0.066597507,-0.045029829,-0.044927868,-0.06716669,-0.066597507,-0.044740478,-0.033710279,-0.044105533,-0.066597507,-0.044508368,-0.028129104,-0.027755887
7.85,-0.065910361,-0.043489815,-0.04337954,-0.066419508,-0.065910361,-0.043224584,-0.032669304,-0.042564627,-0.065910361,-0.042992717,-0.027406579,-0.027044088
7.9,-0.064969078,-0.041975115,-0.041856709,-0.065420503,-0.064969078,-0.041725439,-0.031672192,-0.041049572,-0.064969078,-0.041493954,-0.026708676,-0.026355507
7.95,-0.06379804,-0.040506358,-0.040380397,-0.064197248,-0.06379804,-0.040254857,-0.030711026,-0.039580775,-0.06379804,-0.040023953,-0.026035996,-0.025690052
8,-0.062415401,-0.039082244,-0.038949648,-0.062766143,-0.062415401,-0.038824117,-0.029786903,-0.038157817,-0.062415401,-0.038593959,-0.02538695,-0.02504633
8.05,-0.060882817,-0.037699317,-0.037560895,-0.061187836,-0.060882817,-0.037447237,-0.028900033,-0.036777281,-0.060882817,-0.037218103,-0.024757882,-0.024423104
8.1,-0.059241914,-0.036363259,-0.036219261,-0.059504201,-0.059241914,-0.036127071,-0.028047926,-0.035444253,-0.059241914,-0.035898882,-0.024147323,-0.023821087
8.15,-0.057500631,-0.035087115,-0.034938228,-0.057721859,-0.057500631,-0.034848076,-0.027230393,-0.034172672,-0.057500631,-0.034621593,-0.02355483,-0.023238303
8.2,-0.055688006,-0.033867493,-0.033715305,-0.055870471,-0.055688006,-0.033614445,-0.026445582,-0.032958983,-0.055688006,-0.033389788,-0.022980187,-0.022672223
8.25,-0.053830788,-0.032688481,-0.032533807,-0.053978167,-0.053830788,-0.032429157,-0.025691289,-0.031786949,-0.053830788,-0.032206554,-0.022422432,-0.022122463
8.3,-0.051950438,-0.031549223,-0.031392246,-0.052064513,-0.051950438,-0.031296505,-0.024965982,-0.030655169,-0.051950438,-0.031076324,-0.021879952,-0.021589462
8.35,-0.050055215,-0.030448964,-0.030290621,-0.0501402,-0.050055215,-0.030214788,-0.02426699,-0.029563223,-0.050055215,-0.029997371,-0.021352089,-0.021071145
8.4,-0.048145683,-0.029393029,-0.029233026,-0.04820313,-0.048145683,-0.029179633,-0.023595027,-0.028516223,-0.048145683,-0.028965253,-0.020838829,-0.020566498
8.45,-0.046264943,-0.028392726,-0.028231526,-0.046295333,-0.046264943,-0.028186436,-0.022951489,-0.027525611,-0.046264943,-0.027975082,-0.020340389,-0.02007502
8.5,-0.04444089,-0.027447067,-0.027285299,-0.044447883,-0.04444089,-0.027235209,-0.022335545,-0.026590046,-0.04444089,-0.027027055,-0.019856578,-0.019596419
8.55,-0.042665537,-0.026545654,-0.026384924,-0.042651676,-0.042665537,-0.026326119,-0.021743753,-0.025700769,-0.042665537,-0.0261217,-0.01938647,-0.019129814
8.6,-0.040923232,-0.025682056,-0.025523013,-0.04089047,-0.040923232,-0.02545814,-0.021173684,-0.024850479,-0.040923232,-0.025257018,-0.018929644,-0.018675591
8.65,-0.039223625,-0.024854925,-0.024697666,-0.039177416,-0.039223625,-0.024632078,-0.020624465,-0.024036642,-0.039223625,-0.024434582,-0.018485641,-0.01823398
8.7,-0.037574923,-0.024059553,-0.023904886,-0.037517998,-0.037574923,-0.023844245,-0.020094267,-0.023255361,-0.037574923,-0.023650355,-0.018054264,-0.017804286
8.75,-0.035982206,-0.023300051,-0.023148276,-0.03591391,-0.035982206,-0.023092211,-0.019579497,-0.022509625,-0.035982206,-0.022901928,-0.017634495,-0.017386364
8.8,-0.034456151,-0.022574555,-0.022425993,-0.034377285,-0.034456151,-0.022374097,-0.019079979,-0.021798587,-0.034456151,-0.022187498,-0.017226095,-0.016979893
8.85,-0.032999266,-0.021879991,-0.021734407,-0.032912431,-0.032999266,-0.021690272,-0.018597018,-0.021118742,-0.032999266,-0.021507302,-0.016829107,-0.016584792
8.9,-0.031610798,-0.021216478,-0.021074066,-0.031518415,-0.031610798,-0.021036393,-0.018129533,-0.02047002,-0.031610798,-0.020857163,-0.016443077,-0.016201087
8.95,-0.030294177,-0.020581345,-0.020442887,-0.030196475,-0.030294177,-0.02040994,-0.017677429,-0.019849976,-0.030294177,-0.020234476,-0.016067505,-0.015828378
9,-0.029044803,-0.019975083,-0.019840671,-0.028943605,-0.029044803,-0.019808816,-0.017240801,-0.019259077,-0.029044803,-0.019637205,-0.015701846,-0.015466372
9.05,-0.027853078,-0.01939902,-0.019268823,-0.027749822,-0.027853078,-0.019232796,-0.016819569,-0.018698833,-0.027853078,-0.019065226,-0.01534611,-0.015114606
9.1,-0.026710853,-0.018850758,-0.018724969,-0.026605263,-0.026710853,-0.018681135,-0.016413466,-0.018166122,-0.026710853,-0.018517715,-0.014999766,-0.014772396
9.15,-0.025621995,-0.018325538,-0.018204279,-0.02551593,-0.025621995,-0.018155173,-0.016021042,-0.017656718,-0.025621995,-0.017995987,-0.014662349,-0.014439109
9.2,-0.024595548,-0.017821093,-0.017704395,-0.024488575,-0.024595548,-0.017653519,-0.015641865,-0.017167637,-0.024595548,-0.01749864,-0.014334338,-0.014114828
9.25,-0.023628849,-0.017336296,-0.017223698,-0.023519856,-0.023628849,-0.017173238,-0.015274307,-0.016697454,-0.023628849,-0.017022675,-0.014014374,-0.013798639
9.3,-0.02272133,-0.016869573,-0.016761443,-0.022609677,-0.02272133,-0.01671361,-0.014917369,-0.016245682,-0.02272133,-0.016567258,-0.013702763,-0.013490674
9.35,-0.021866525,-0.016418265,-0.016314988,-0.021755135,-0.021866525,-0.016271167,-0.014570214,-0.01580977,-0.021866525,-0.016128979,-0.013399232,-0.013190643
9.4,-0.021056573,-0.015983163,-0.01588457,-0.020947337,-0.021056573,-0.01584446,-0.014232139,-0.015389556,-0.021056573,-0.01570632,-0.013103477,-0.012898297
9.45,-0.020287756,-0.015564908,-0.015470827,-0.020181555,-0.020287756,-0.015431798,-0.013902817,-0.014986071,-0.020287756,-0.015297604,-0.012815343,-0.012613357
9.5,-0.019557034,-0.015161957,-0.01507229,-0.019453497,-0.019557034,-0.015033894,-0.013582431,-0.014597926,-0.019557034,-0.014903616,-0.012534644,-0.012335758
9.55,-0.018868119,-0.014773911,-0.014688485,-0.018766952,-0.018868119,-0.014649636,-0.013271182,-0.014224566,-0.018868119,-0.01452314,-0.012261487,-0.012065363
9.6,-0.01821752,-0.014400498,-0.0143192,-0.018119964,-0.01821752,-0.014278557,-0.012968985,-0.013865635,-0.01821752,-0.014155694,-0.011995361,-0.011801873
9.65,-0.01760013,-0.014041374,-0.013964052,-0.017505621,-0.01760013,-0.013920934,-0.012675566,-0.013520882,-0.01760013,-0.01380158,-0.011736265,-0.011545312
9.7,-0.01701279,-0.013696042,-0.013622645,-0.016921236,-0.01701279,-0.013576765,-0.01239064,-0.013189863,-0.01701279,-0.013460871,-0.01148427,-0.011295814
9.75,-0.016457017,-0.013363542,-0.013294011,-0.016369452,-0.016457017,-0.013245949,-0.012113907,-0.012871377,-0.016457017,-0.013133495,-0.011239058,-0.011053178
9.8,-0.015934003,-0.013042826,-0.012976985,-0.015849526,-0.015934003,-0.012927247,-0.0118451,-0.012564252,-0.015934003,-0.012818148,-0.011000468,-0.010817245
9.85,-0.015439836,-0.012732724,-0.012670314,-0.015358099,-0.015439836,-0.01261949,-0.011583929,-0.01226741,-0.015439836,-0.012513693,-0.010768425,-0.010587865
9.9,-0.014971464,-0.012432064,-0.012373061,-0.014892101,-0.014971464,-0.012322482,-0.011330109,-0.011979665,-0.014971464,-0.012219876,-0.010542532,-0.010364693
9.95,-0.014525846,-0.012140268,-0.012084526,-0.014448911,-0.014525846,-0.012035138,-0.011083408,-0.011700394,-0.014525846,-0.011935626,-0.010322666,-0.010147689
10,-0.014101233,-0.011856965,-0.011804284,-0.014026196,-0.014101233,-0.011756708,-0.010843647,-0.011429314,-0.014101233,-0.011660227,-0.010108654,-0.009936702
10.05,-0.013695927,-0.011582174,-0.011532291,-0.013622494,-0.013695927,-0.011486815,-0.010610819,-0.011166244,-0.013695927,-0.01139324,-0.009900399,-0.0097316
10.1,-0.01330592,-0.011316167,-0.011268798,-0.013235992,-0.01330592,-0.011224837,-0.010384433,-0.010911289,-0.01330592,-0.011134121,-0.009697346,-0.009531909
10.15,-0.012932344,-0.011058326,-0.011013448,-0.012864657,-0.012932344,-0.010970482,-0.01016459,-0.010664613,-0.012932344,-0.010882466,-0.009499658,-0.009337716
10.2,-0.012575236,-0.010808679,-0.010766223,-0.012509917,-0.012575236,-0.010723234,-0.009950888,-0.010425773,-0.012575236,-0.010637874,-0.009307108,-0.009148786
10.25,-0.012233549,-0.010566654,-0.01052653,-0.012170735,-0.012233549,-0.010483143,-0.009742961,-0.010194242,-0.012233549,-0.010400341,-0.009119493,-0.008964845
10.3,-0.011906866,-0.010331947,-0.010294048,-0.011846613,-0.011906866,-0.010249963,-0.009540533,-0.009969862,-0.011906866,-0.010169644,-0.008936608,-0.008785727
10.35,-0.011594617,-0.010104395,-0.010068585,-0.011536828,-0.011594617,-0.010023855,-0.009343483,-0.009752239,-0.011594617,-0.009946017,-0.008758357,-0.008611225
10.4,-0.011296229,-0.00988363,-0.009849757,-0.011240946,-0.011296229,-0.009804738,-0.009151617,-0.009541136,-0.011296229,-0.009729273,-0.008584563,-0.00844113
10.45,-0.011011097,-0.009669424,-0.009637317,-0.010958002,-0.011011097,-0.009592338,-0.008964744,-0.009336293,-0.011011097,-0.009519202,-0.008415143,-0.008275304
10.5,-0.010738005,-0.009461546,-0.009431056,-0.010686918,-0.010738005,-0.009386392,-0.00878272,-0.009137538,-0.010738005,-0.009315558,-0.008249992,-0.008113628
10.55,-0.010475887,-0.009259762,-0.009230805,-0.010426376,-0.010475887,-0.009186562,-0.008605204,-0.008944593,-0.010475887,-0.009117941,-0.008088831,-0.007955777
10.6,-0.010223466,-0.009063929,-0.00903639,-0.010175469,-0.010223466,-0.008992757,-0.008432145,-0.008757391,-0.010223466,-0.00892624,-0.007931737,-0.00780176
10.65,-0.009979821,-0.0088738,-0.008847666,-0.009933183,-0.009979821,-0.008804745,-0.00826344,-0.008575771,-0.009979821,-0.008740346,-0.007778587,-0.007651467
10.7,-0.009743913,-0.008689199,-0.008664343,-0.009698669,-0.009743913,-0.008622363,-0.008098949,-0.008399396,-0.009743913,-0.008559968,-0.007629271,-0.007504833
10.75,-0.009515502,-0.008509682,-0.008485999,-0.009471448,-0.009515502,-0.008445299,-0.007938598,-0.008227843,-0.009515502,-0.008384833,-0.007483743,-0.00736178
10.8,-0.009294734,-0.008334987,-0.008312355,-0.009251497,-0.009294734,-0.008273157,-0.007782255,-0.008060788,-0.009294734,-0.008214528,-0.007341897,-0.007222251
10.85,-0.009081468,-0.008164947,-0.008143245,-0.009039057,-0.009081468,-0.008105526,-0.007630041,-0.007898246,-0.009081468,-0.008048652,-0.007203759,-0.007086299
10.9,-0.008875354,-0.007999701,-0.007978773,-0.008833998,-0.008875354,-0.007942349,-0.007481663,-0.007740008,-0.008875354,-0.007887148,-0.007069065,-0.006953745
10.95,-0.008675965,-0.007838996,-0.007818729,-0.008635624,-0.008675965,-0.007783372,-0.007337183,-0.007586109,-0.008675965,-0.007729771,-0.006937768,-0.006824557
11,-0.008483098,-0.00768272,-0.007663116,-0.00844379,-0.008483098,-0.007628667,-0.007196536,-0.007436451,-0.008483098,-0.007576582,-0.006809801,-0.006698686
11.05,-0.008296499,-0.007530516,-0.007511587,-0.008258149,-0.008296499,-0.007477991,-0.007059633,-0.007290681,-0.008296499,-0.007427364,-0.006685049,-0.006576048
11.1,-0.008115913,-0.00738216,-0.007363867,-0.008078473,-0.008115913,-0.007331183,-0.006926381,-0.007148535,-0.008115913,-0.007281955,-0.006563404,-0.006456563
11.15,-0.007941136,-0.007237494,-0.007219779,-0.007904498,-0.007941136,-0.00718807,-0.006796734,-0.007009909,-0.007941136,-0.00714019,-0.00644479,-0.006340173
11.2,-0.007771935,-0.007096461,-0.007079253,-0.007736041,-0.007771935,-0.007048539,-0.006670472,-0.006874595,-0.007771935,-0.007001966,-0.006329071,-0.006226707
11.25,-0.007608091,-0.006958879,-0.006942154,-0.007572842,-0.007608091,-0.006912398,-0.006547437,-0.006742573,-0.007608091,-0.006867074,-0.006216105,-0.006116068
11.3,-0.007449333,-0.006824756,-0.006808458,-0.007414649,-0.007449333,-0.0067796,-0.006427478,-0.006613835,-0.007449333,-0.006735493,-0.00610578,-0.006008145
11.35,-0.007295397,-0.006694069,-0.006678155,-0.007261311,-0.007295397,-0.006650161,-0.006310444,-0.006488323,-0.007295397,-0.006607239,-0.005998037,-0.005902765
11.4,-0.007146047,-0.006566788,-0.006551218,-0.007112565,-0.007146047,-0.006523989,-0.006196146,-0.006366,-0.007146047,-0.00648222,-0.005892727,-0.005799851
11.45,-0.007001053,-0.006442788,-0.00642753,-0.006968075,-0.007001053,-0.006401084,-0.006084535,-0.006246841,-0.007001053,-0.006360455,-0.005789809,-0.005699273
11.5,-0.006860122,-0.006322038,-0.006307061,-0.006827617,-0.006860122,-0.006281406,-0.00597554,-0.006130789,-0.006860122,-0.006241894,-0.005689172,-0.005600959
11.55,-0.006723199,-0.006204438,-0.006189723,-0.006691079,-0.006723199,-0.006164907,-0.00586901,-0.006017764,-0.006723199,-0.006126495,-0.00559076,-0.005504842
11.6,-0.006590249,-0.006089909,-0.006075433,-0.006558345,-0.006590249,-0.006051473,-0.005764899,-0.005907654,-0.006590249,-0.00601413,-0.005494499,-0.005410803
11.65,-0.006461031,-0.005978339,-0.005964075,-0.006429382,-0.006461031,-0.005940977,-0.005663079,-0.005800379,-0.006461031,-0.005904682,-0.005400324,-0.005318778
11.7,-0.006335183,-0.005869608,-0.005855537,-0.006303895,-0.006335183,-0.005833267,-0.005563437,-0.005695835,-0.006335183,-0.005797996,-0.005308169,-0.005228703
11.75,-0.00621255,-0.005763697,-0.005749823,-0.006181616,-0.00621255,-0.005728297,-0.005465952,-0.005593992,-0.00621255,-0.00569402,-0.005218018,-0.005140532
11.8,-0.006092885,-0.005660428,-0.005646753,-0.006062289,-0.006092885,-0.005625911,-0.005370529,-0.00549472,-0.006092885,-0.005592602,-0.0051298,-0.005054202
11.85,-0.005976125,-0.005559739,-0.005546215,-0.00594584,-0.005976125,-0.005526038,-0.005277148,-0.005397882,-0.005976125,-0.005493668,-0.005043485,-0.004969666
11.9,-0.005862195,-0.005461471,-0.005448061,-0.005832207,-0.005862195,-0.005428582,-0.005185777,-0.005303348,-0.005862195,-0.005397117,-0.004959015,-0.004886883
11.95,-0.005751065,-0.005365434,-0.005352171,-0.005721365,-0.005751065,-0.005333379,-0.005096418,-0.005210991,-0.005751065,-0.005302787,-0.004876368,-0.004805846
12,-0.005642704,-0.005271501,-0.005258386,-0.00561326,-0.005642704,-0.005240296,-0.005009071,-0.005120606,-0.005642704,-0.005210544,-0.004795499,-0.004726478
12.1,-0.005434224,-0.005089604,-0.005076775,-0.005405297,-0.005434224,-0.005060153,-0.004840306,-0.004945547,-0.005434224,-0.005031958,-0.004639006,-0.004572785
