-1,-1
-1,-1
2,16.28173258
2.05,13.82214366
2.1,11.69841503
2.15,9.864488356
2.2,8.281008747
2.25,6.914284229
2.3,5.735403259
2.35,4.719480911
2.4,3.8450484
2.45,3.093562205
2.5,2.448976416
2.55,1.897352209
2.6,1.426533928
2.65,1.025917812
2.7,0.686276802
2.75,0.399583022
2.8,0.15881605
2.85,-0.042202833
2.9,-0.208911918
2.95,-0.346059537
3,-0.457751609
3.05,-0.547534469
3.1,-0.618505457
3.15,-0.673404453
3.2,-0.714649621
3.25,-0.744338976
3.3,-0.764264706
3.35,-0.77595259
3.4,-0.780710171
3.45,-0.779670244
3.5,-0.773825443
3.55,-0.764051632
3.6,-0.751118959
3.65,-0.735689103
3.7,-0.718306673
3.75,-0.699405369
3.8,-0.679339397
3.85,-0.658420849
3.9,-0.636936606
3.95,-0.615143463
4,-0.593259226
4.05,-0.571457999
4.1,-0.54986985
4.15,-0.528588673
4.2,-0.507688135
4.25,-0.487234618
4.3,-0.467287472
4.35,-0.447891584
4.4,-0.429074954
4.45,-0.410854943
4.5,-0.393243586
4.55,-0.37624564
4.6,-0.359860833
4.65,-0.344094945
4.7,-0.328959378
4.75,-0.314454108
4.8,-0.300562691
4.85,-0.287267504
4.9,-0.274554072
4.95,-0.262400173
5,-0.250779457
5.05,-0.239674983
5.1,-0.229075683
5.15,-0.218967637
5.2,-0.209327616
5.25,-0.200130548
5.3,-0.191370624
5.35,-0.183042156
5.4,-0.175123606
5.45,-0.167591899
5.5,-0.160430043
5.55,-0.153624985
5.6,-0.147159094
5.65,-0.14101187
5.7,-0.135168507
5.75,-0.129616143
5.8,-0.124348166
5.85,-0.119351741
5.9,-0.114609848
5.95,-0.11010671
6,-0.105829841
6.05,-0.101767656
6.1,-0.097908663
6.15,-0.094241657
6.2,-0.090756682
6.25,-0.087445332
6.3,-0.084298166
6.35,-0.081305276
6.4,-0.07845611
6.45,-0.075742174
6.5,-0.07315646
6.55,-0.070691454
6.6,-0.068339767
6.65,-0.066094259
6.7,-0.063948394
6.75,-0.06189602
6.8,-0.059931512
6.85,-0.058049993
6.9,-0.056247669
6.95,-0.054520832
7,-0.05286526
7.05,-0.051277324
7.1,-0.049753558
7.15,-0.048290575
7.2,-0.046885012
7.25,-0.045533626
7.3,-0.044233381
7.35,-0.042981393
7.4,-0.041775064
7.45,-0.040612142
7.5,-0.039490621
7.55,-0.038408791
7.6,-0.037365189
7.65,-0.036358216
7.7,-0.03538643
7.75,-0.034448394
7.8,-0.033542644
7.85,-0.032667699
7.9,-0.031822089
7.95,-0.031004417
8,-0.030213386
8.05,-0.029447821
8.1,-0.028706664
8.15,-0.027988942
8.2,-0.027293795
8.25,-0.026620414
8.3,-0.025968024
8.35,-0.02533588
8.4,-0.02472326
8.45,-0.02412944
8.5,-0.023553721
8.55,-0.022995424
8.6,-0.022453905
8.65,-0.021928536
8.7,-0.02141872
8.75,-0.020923892
8.8,-0.020443509
8.85,-0.01997705
8.9,-0.019524012
8.95,-0.019083903
9,-0.018656259
9.05,-0.018240642
9.1,-0.017836646
9.15,-0.017443887
9.2,-0.017062001
9.25,-0.016690635
9.3,-0.016329443
9.35,-0.015978083
9.4,-0.015636232
9.45,-0.015303568
9.5,-0.014979784
9.55,-0.014664585
9.6,-0.014357683
9.65,-0.014058803
9.7,-0.01376769
9.75,-0.013484115
9.8,-0.013207861
9.85,-0.012938722
9.9,-0.012676489
9.95,-0.012420978
10,-0.01217198
10.05,-0.011889214
10.1,-0.011649884
10.15,-0.01141657
10.2,-0.011189091
10.25,-0.010967271
10.3,-0.010750939
10.35,-0.010539934
10.4,-0.010334096
10.45,-0.010133275
10.5,-0.009937322
10.55,-0.009746095
10.6,-0.009559459
10.65,-0.009377281
10.7,-0.009199432
10.75,-0.00902579
10.8,-0.008856236
10.85,-0.008690653
10.9,-0.00852893
10.95,-0.008370961
11,-0.008216639
11.05,-0.008065866
11.1,-0.007918542
11.15,-0.007774573
11.2,-0.007633869
11.25,-0.00749634
11.3,-0.0073619
11.35,-0.007230468
11.4,-0.007101962
11.45,-0.006976304
11.5,-0.006853419
11.55,-0.006733234
11.6,-0.006615677
11.65,-0.006500681
11.7,-0.006388179
11.75,-0.006278105
11.8,-0.006170397
11.85,-0.006064994
11.9,-0.005961838
11.95,-0.005860871
12,-0.005762037
12.1,-0.005570555
12.2,-0.005386981
12.3,-0.005210925
12.4,-0.005042021
12.5,-0.004879921
12.6,-0.004724299
12.7,-0.004574847
12.8,-0.004431273
12.9,-0.004293301
13,-0.00416067
13.1,-0.004033134
13.2,-0.003910459
13.3,-0.003792425
13.4,-0.003678821
13.5,-0.003569449
13.6,-0.003464121
13.7,-0.003362659
13.8,-0.003264893
13.9,-0.003170662
14,-0.003079814
14.1,-0.002992204
14.2,-0.002907694
14.3,-0.002826153
14.4,-0.002747456
14.5,-0.002671486
14.6,-0.002598128
14.7,-0.002527277
14.8,-0.002458829
14.9,-0.002392687
15,-0.002328759
15.1,-0.002266956
15.2,-0.002207194
15.3,-0.002149391
15.4,-0.002093472
15.5,-0.002039364
15.6,-0.001986995
15.7,-0.001936299
15.8,-0.001887213
15.9,-0.001839676
16,-0.001793628
16.1,-0.001749014
16.2,-0.001705782
16.3,-0.001663879
16.4,-0.001623257
16.5,-0.00158387
16.6,-0.001545671
16.7,-0.00150862
16.8,-0.001472673
16.9,-0.001437793
17,-0.00140394
17.1,-0.00137108
17.2,-0.001339177
17.3,-0.001308198
17.4,-0.001278111
17.5,-0.001248885
17.6,-0.001220491
17.7,-0.0011929
17.8,-0.001166086
17.9,-0.001140022
18,-0.001114683
18.1,-0.001090045
18.2,-0.001066086
18.3,-0.001042781
18.4,-0.001020111
18.5,-0.000998055
18.6,-0.000976592
18.7,-0.000955704
18.8,-0.000935371
18.9,-0.000915578
19,-0.000896306
19.1,-0.000877539
19.2,-0.000859261
19.3,-0.000841457
19.4,-0.000824113
19.5,-0.000807213
19.6,-0.000790745
19.7,-0.000774696
19.8,-0.000759051
19.9,-0.000743801
20,-0.000728932
