1.5,76.42105744
1.6,56.84775356
1.7,41.93851792
1.8,30.73278104
1.9,22.41691608
2,16.23988288
2.1,11.64384364
2.15,9.80706064
2.2,8.22062436
2.25,6.85460204
2.3,5.67906092
2.35,4.66406824
2.4,3.79329704
2.45,3.0476992
2.5,2.4082266
2.55,1.86127344
2.6,1.39595508
2.65,0.99866572
2.7,0.66396304
2.75,0.3809624
2.8,0.144488154
2.85,-0.05360141
2.9,-0.217875118
2.95,-0.3537508
3,-0.4625972
3.05,-0.55239548
3.1,-0.62042448
3.15,-0.67484768
3.175,-0.69933812
3.2,-0.71566508
3.225,-0.73199204
3.25,-0.74559784
3.275,-0.75648248
3.3,-0.76464596
3.325,-0.77280944
3.35,-0.77825176
3.375,-0.78097292
3.4,-0.78097292
3.425,-0.78097292
3.45,-0.78097292
3.475,-0.77825176
3.5,-0.7755306
3.525,-0.77008828
3.55,-0.76464596
3.575,-0.75920364
3.6,-0.75104016
3.625,-0.74287668
3.65,-0.7347132
3.675,-0.72654972
3.7,-0.71838624
3.725,-0.7075016
3.75,-0.69933812
3.8,-0.67756884
3.85,-0.65579956
3.9,-0.63403028
4,-0.59049172
4.1,-0.544232
4.2,-0.50069344
4.3,-0.45987604
4.4,-0.4217798
4.5,-0.38640472
4.6,-0.35102964
4.8,-0.29388528
5,-0.243924782
6,-0.106073538
7,-0.05378917
8,-0.030545021
10,-0.012159776
20,-0.000744319
30,-0.000151814
50,-2.55582E-05
