-1,0,15,30,45,60,75,90,105,120,135,150,165,180
9.75,-0.002605758,-0.002542012,-0.002331287,-0.002059736,-0.002290951,-0.002278476,-0.002667276,-0.003233131,-0.003904639,-0.004922709,-0.006140234,-0.007194635,-0.00764482
9.8,-0.002526172,-0.002460225,-0.002223933,-0.002036999,-0.002236645,-0.002218357,-0.002624864,-0.003148616,-0.003801119,-0.00480521,-0.005983618,-0.006986858,-0.007412607
9.85,-0.002436848,-0.00237024,-0.002120569,-0.002025074,-0.002178315,-0.002164635,-0.002582471,-0.003064597,-0.003703627,-0.004691878,-0.005830173,-0.006786917,-0.007189908
9.9,-0.002341451,-0.002275117,-0.002025754,-0.002019302,-0.002116962,-0.002117184,-0.00253964,-0.002981774,-0.003612641,-0.004583827,-0.005678675,-0.006593972,-0.006975562
9.95,-0.002244007,-0.002178262,-0.001944019,-0.002014949,-0.002053502,-0.002075504,-0.002495877,-0.002900871,-0.003527898,-0.004480079,-0.005529311,-0.006406983,-0.006768504
10,-0.00214839,-0.002083363,-0.001878752,-0.002007874,-0.001989133,-0.002038972,-0.002450631,-0.002822477,-0.003448335,-0.004379795,-0.005383734,-0.006225254,-0.006567635
10.05,-0.002058003,-0.001994058,-0.00183107,-0.001995321,-0.001925127,-0.002006762,-0.00240353,-0.002747065,-0.00337327,-0.004282373,-0.00524144,-0.006048659,-0.006371858
10.1,-0.001975636,-0.001913824,-0.001800191,-0.001975685,-0.001862754,-0.001977885,-0.002354335,-0.00267507,-0.003302379,-0.00418717,-0.005102112,-0.005876685,-0.006180868
10.15,-0.001903424,-0.001845645,-0.001783665,-0.00194827,-0.00180336,-0.001951363,-0.002302863,-0.002607001,-0.003234874,-0.004093569,-0.004963739,-0.005709466,-0.005995545
10.2,-0.001842561,-0.001790933,-0.001777567,-0.001913177,-0.00174816,-0.001926314,-0.002249253,-0.002543215,-0.003170721,-0.004001142,-0.004826489,-0.005547239,-0.005817452
10.25,-0.001793196,-0.001749978,-0.001776949,-0.001871078,-0.001698048,-0.001901956,-0.002193808,-0.002483868,-0.003109588,-0.00390957,-0.004692738,-0.00538984,-0.005647111
10.3,-0.001754791,-0.001722026,-0.001777391,-0.00182311,-0.001653561,-0.001877513,-0.002136946,-0.002428925,-0.003050818,-0.00381845,-0.004563164,-0.005237203,-0.005484161
10.35,-0.001726077,-0.001704492,-0.001775235,-0.001770303,-0.001614845,-0.001852315,-0.002079179,-0.002378201,-0.002993827,-0.003727316,-0.004437624,-0.005089567,-0.005327449
10.4,-0.001705137,-0.001694058,-0.00176758,-0.001713377,-0.001581666,-0.001825853,-0.002021116,-0.002331491,-0.00293798,-0.003636317,-0.0043162,-0.004945761,-0.005175623
10.45,-0.001689599,-0.001687387,-0.001752625,-0.001653534,-0.001553514,-0.001797699,-0.001963668,-0.0022885,-0.002882573,-0.003546418,-0.00419901,-0.004806484,-0.005029665
10.5,-0.001676919,-0.001681178,-0.001729669,-0.001592062,-0.00152969,-0.001767511,-0.00190774,-0.00224857,-0.002827146,-0.003457793,-0.004086205,-0.00467299,-0.004890339
10.55,-0.001664616,-0.001672536,-0.00169882,-0.001530352,-0.001509387,-0.001735049,-0.001854068,-0.002211055,-0.0027715,-0.003370662,-0.00397798,-0.00454515,-0.004757654
10.6,-0.001650491,-0.001659347,-0.001660733,-0.001470047,-0.00149177,-0.00170016,-0.001803292,-0.002175384,-0.002715532,-0.00328504,-0.003874292,-0.004422729,-0.00463147
10.65,-0.001632824,-0.00164032,-0.001616417,-0.001413053,-0.001476066,-0.001662822,-0.001755961,-0.00214088,-0.00265919,-0.00320011,-0.003774667,-0.004305602,-0.004511308
10.7,-0.001610436,-0.001614914,-0.001567095,-0.001361325,-0.001461407,-0.001623122,-0.001712498,-0.002106941,-0.002602465,-0.003116739,-0.00367862,-0.004193634,-0.004396739
10.75,-0.001582697,-0.001583174,-0.001513866,-0.001316477,-0.001446993,-0.00158133,-0.001673021,-0.002073198,-0.00254539,-0.003036054,-0.003586062,-0.004086593,-0.004287322
10.8,-0.001549482,-0.00154557,-0.001457563,-0.001279505,-0.001432079,-0.001537881,-0.001637462,-0.002039159,-0.002488049,-0.002957907,-0.003497835,-0.003984099,-0.0041824
10.85,-0.001511102,-0.001502837,-0.001399214,-0.001250629,-0.001415835,-0.001493371,-0.00160567,-0.002004287,-0.002430579,-0.002882332,-0.00341471,-0.003885827,-0.004081106
10.9,-0.00146824,-0.001455893,-0.001340298,-0.0012293,-0.001397819,-0.001448526,-0.001577367,-0.001968401,-0.002373228,-0.00280949,-0.003335744,-0.003791577,-0.003982808
10.95,-0.001421837,-0.001405745,-0.001282403,-0.001214339,-0.001377472,-0.001404142,-0.001552165,-0.001931412,-0.002316229,-0.002739656,-0.003260436,-0.003701082,-0.003887496
11,-0.00137296,-0.001353368,-0.001227466,-0.001204175,-0.001354378,-0.001361025,-0.001529577,-0.001893166,-0.002259631,-0.002673032,-0.003188201,-0.003614336,-0.003795521
11.05,-0.001322734,-0.001299746,-0.001177482,-0.001197115,-0.00132831,-0.001319922,-0.001509054,-0.001853627,-0.002203581,-0.002609702,-0.003118119,-0.00353139,-0.003707014
11.1,-0.001272302,-0.001246161,-0.001134279,-0.001191559,-0.001299213,-0.001281472,-0.001490018,-0.00181293,-0.002148307,-0.002549651,-0.003050619,-0.003451836,-0.003621354
11.15,-0.001222786,-0.001194232,-0.001099142,-0.001186122,-0.001267207,-0.001246153,-0.00147189,-0.001771302,-0.002094001,-0.002492784,-0.002985624,-0.003375014,-0.003538167
11.2,-0.001175284,-0.001145574,-0.001072552,-0.001179723,-0.00123263,-0.001214281,-0.001454102,-0.001728915,-0.00204079,-0.002438942,-0.002922551,-0.003300769,-0.003457192
11.25,-0.001130851,-0.001101765,-0.001054125,-0.001171584,-0.001196014,-0.001186003,-0.001436115,-0.001686005,-0.001988979,-0.002387905,-0.002861103,-0.003228377,-0.003377941
11.3,-0.001090422,-0.00106411,-0.001042698,-0.001161193,-0.001158019,-0.00116129,-0.001417467,-0.001642928,-0.001938956,-0.002339394,-0.002801053,-0.003157222,-0.003300277
11.35,-0.001054782,-0.001033388,-0.001036593,-0.001148177,-0.001119444,-0.001139962,-0.001397767,-0.001600069,-0.001891031,-0.002293076,-0.002742173,-0.003087691,-0.003223899
11.4,-0.001024499,-0.001009789,-0.001033888,-0.001132367,-0.001081141,-0.001121717,-0.001376711,-0.001557815,-0.00184542,-0.002248623,-0.002684253,-0.003019625,-0.003148698
11.45,-0.000999815,-0.000992877,-0.001032679,-0.001113656,-0.001043948,-0.001106157,-0.001354077,-0.001516538,-0.001802294,-0.002205936,-0.002627125,-0.002952849,-0.003074856
11.5,-0.000980634,-0.000981678,-0.001031361,-0.001092154,-0.001008641,-0.001092793,-0.001329741,-0.001476581,-0.001761796,-0.002164754,-0.002570668,-0.002887261,-0.003002359
11.55,-0.00096651,-0.000974841,-0.001028723,-0.001067921,-0.000975879,-0.001081098,-0.001303666,-0.001438245,-0.001723977,-0.002124569,-0.002514795,-0.002822774,-0.00293121
11.6,-0.000956685,-0.000970842,-0.00102396,-0.001041118,-0.000946177,-0.001070524,-0.0012759,-0.00140177,-0.001688675,-0.002085069,-0.002459446,-0.002759313,-0.002861448
11.65,-0.000950185,-0.000968199,-0.001016594,-0.001011981,-0.000919879,-0.001060531,-0.00124659,-0.001367334,-0.001655688,-0.002045984,-0.002404601,-0.00269682,-0.002793132
11.7,-0.000945913,-0.000965599,-0.001006355,-0.000980789,-0.000897157,-0.001050599,-0.001215964,-0.001335051,-0.001624806,-0.002006993,-0.002350266,-0.002635267,-0.002726312
11.75,-0.000942746,-0.000961962,-0.000993244,-0.000947935,-0.000878007,-0.001040251,-0.001184315,-0.001304963,-0.001595788,-0.001968064,-0.002296477,-0.002574637,-0.002661035
11.8,-0.000939606,-0.000956499,-0.000977202,-0.000913911,-0.000862265,-0.001029062,-0.001151993,-0.001277033,-0.001568368,-0.001929287,-0.002243326,-0.002514942,-0.00259733
11.85,-0.00093552,-0.000948632,-0.000958524,-0.000879381,-0.000849618,-0.001016679,-0.001119399,-0.001251172,-0.001542273,-0.001890498,-0.00219117,-0.00245622,-0.002535217
11.9,-0.000929656,-0.000937965,-0.000937331,-0.00084516,-0.000839673,-0.001002831,-0.001086954,-0.00122725,-0.001517229,-0.001851679,-0.002140031,-0.002398518,-0.002474702
11.95,-0.000921305,-0.000924337,-0.000913783,-0.000812161,-0.000831882,-0.000987327,-0.001055059,-0.001205096,-0.001492973,-0.00181287,-0.002089484,-0.002341868,-0.002415796
12,-0.000909952,-0.000907708,-0.000888122,-0.000781302,-0.000825678,-0.000970059,-0.001024104,-0.001184501,-0.001469253,-0.001774034,-0.002039973,-0.00228633,-0.002358525
12.1,-0.000877085,-0.000866193,-0.000831263,-0.00072903,-0.00081561,-0.000930226,-0.000966387,-0.001147032,-0.001422492,-0.001696518,-0.00194479,-0.002178717,-0.002248839
12.2,-0.000830862,-0.000815324,-0.000768849,-0.000691957,-0.000804826,-0.000884111,-0.000915937,-0.001112842,-0.001375372,-0.001619995,-0.001854147,-0.002075974,-0.002145246
12.3,-0.0007741,-0.000757849,-0.000704622,-0.00066946,-0.000789497,-0.000833634,-0.000873735,-0.001079908,-0.001326823,-0.001545442,-0.001769501,-0.001978808,-0.00204778
12.4,-0.000711845,-0.000697231,-0.000645251,-0.000657872,-0.000767086,-0.000781495,-0.000839593,-0.001046537,-0.001276309,-0.001473773,-0.001690414,-0.001887099,-0.001956288
12.5,-0.00065011,-0.000638152,-0.000598326,-0.000652358,-0.000736575,-0.000730812,-0.00081236,-0.001011513,-0.001223883,-0.001405686,-0.001617024,-0.001801498,-0.001870665
12.6,-0.00059482,-0.000586599,-0.000568019,-0.000648216,-0.000698557,-0.000684521,-0.000790251,-0.000974294,-0.001170161,-0.001341593,-0.001549106,-0.001722032,-0.00179071
12.7,-0.000550983,-0.000547807,-0.000553031,-0.000641482,-0.000655026,-0.000644818,-0.000771139,-0.000934933,-0.001116089,-0.001281612,-0.001486187,-0.001648837,-0.001716182
12.8,-0.000521487,-0.000523634,-0.000548358,-0.000629293,-0.000608986,-0.000612792,-0.000752852,-0.000893944,-0.001062712,-0.001225787,-0.001427626,-0.001581541,-0.001646646
12.9,-0.00050608,-0.000511907,-0.000548318,-0.000610058,-0.00056381,-0.000588343,-0.000733514,-0.000852142,-0.001010975,-0.001174006,-0.001372638,-0.001519413,-0.001581413
13,-0.0005015,-0.00050802,-0.00054826,-0.000583465,-0.000522588,-0.000570365,-0.000711786,-0.000810446,-0.000961638,-0.001126105,-0.001320349,-0.001461525,-0.001519617
13.1,-0.000502681,-0.00050701,-0.000544898,-0.000550371,-0.00048758,-0.000557081,-0.000687001,-0.000769741,-0.000915134,-0.001081748,-0.001269989,-0.001406847,-0.001460357
13.2,-0.000504319,-0.000504713,-0.000536087,-0.000512582,-0.000459915,-0.000546385,-0.000659151,-0.000730788,-0.00087171,-0.001040456,-0.001220667,-0.001354333,-0.001402859
13.3,-0.000502011,-0.000498214,-0.000520693,-0.000472494,-0.000439548,-0.000536136,-0.000628769,-0.000694176,-0.000831586,-0.001001619,-0.001172291,-0.001303048,-0.001346563
13.4,-0.000492761,-0.000485852,-0.000498401,-0.000432805,-0.000425472,-0.000524469,-0.000596746,-0.00066035,-0.000795077,-0.00096463,-0.001124546,-0.001252255,-0.001291122
13.5,-0.000475127,-0.000467112,-0.000469747,-0.000396341,-0.000416012,-0.000510048,-0.000564119,-0.000629581,-0.000762364,-0.000928911,-0.001077563,-0.001201722,-0.001236498
13.6,-0.000449296,-0.000442409,-0.000436042,-0.000365606,-0.000409099,-0.000492208,-0.000531902,-0.000601925,-0.000733289,-0.000893968,-0.001031519,-0.001151455,-0.001182857
13.7,-0.000416873,-0.000412881,-0.000399163,-0.000342117,-0.000402595,-0.000470951,-0.000500956,-0.000577208,-0.000707356,-0.000859438,-0.000986727,-0.001101696,-0.001130488
13.8,-0.000380484,-0.000380177,-0.000361256,-0.000326013,-0.000394649,-0.000446839,-0.000471962,-0.000555048,-0.000683843,-0.000825126,-0.000943446,-0.001052868,-0.001079786
13.9,-0.000343231,-0.000346177,-0.00032481,-0.000316194,-0.000383961,-0.000420812,-0.000445408,-0.000534915,-0.000661924,-0.000791007,-0.000901897,-0.001005488,-0.001031144
14,-0.0003081,-0.000312782,-0.000292885,-0.000310774,-0.000369908,-0.00039396,-0.000421602,-0.000516194,-0.000640763,-0.000757193,-0.000862238,-0.000959962,-0.000984891
14.1,-0.000277479,-0.000282012,-0.000268304,-0.000307597,-0.000352528,-0.000367338,-0.000400661,-0.000498263,-0.000619601,-0.000723888,-0.000824539,-0.000916583,-0.000941162
14.2,-0.000252952,-0.000256039,-0.000252312,-0.000304586,-0.00033239,-0.000341843,-0.000382496,-0.000480568,-0.000597836,-0.000691333,-0.000788769,-0.000875501,-0.000899961
14.3,-0.000235279,-0.00023653,-0.000244143,-0.000299972,-0.000310401,-0.000318176,-0.000366804,-0.000462681,-0.000575111,-0.000659751,-0.000754819,-0.00083672,-0.000861187
14.4,-0.00022433,-0.000223878,-0.000241696,-0.000292483,-0.000287601,-0.000296848,-0.000353108,-0.000444341,-0.000551344,-0.000629322,-0.000722532,-0.000800126,-0.000824658
14.5,-0.000218998,-0.000217106,-0.000242458,-0.000281464,-0.000264978,-0.000278178,-0.000340815,-0.000425464,-0.000526708,-0.000600168,-0.000691727,-0.00076553,-0.000790141
14.6,-0.000217356,-0.000214382,-0.000244067,-0.000266889,-0.000243379,-0.000262286,-0.000329282,-0.000406121,-0.000501566,-0.000572359,-0.000662263,-0.000732686,-0.000757369
14.7,-0.000217126,-0.000213672,-0.000244506,-0.000249282,-0.000223454,-0.000249056,-0.000317901,-0.000386497,-0.000476376,-0.000545918,-0.000634024,-0.000701333,-0.000726075
14.8,-0.000216205,-0.000213123,-0.000242202,-0.000229551,-0.000205663,-0.000238134,-0.000306163,-0.000366836,-0.000451593,-0.000520821,-0.000606924,-0.000671314,-0.00069605
14.9,-0.000212995,-0.000211208,-0.000236127,-0.000208797,-0.000190277,-0.000228983,-0.000293722,-0.00034739,-0.000427595,-0.000497012,-0.000580911,-0.000642539,-0.000667128
15,-0.00020654,-0.000206795,-0.000225868,-0.00018812,-0.00017735,-0.00022095,-0.000280415,-0.000328391,-0.000404633,-0.00047444,-0.000555926,-0.000615017,-0.000639204
15.1,-0.000196529,-0.000199209,-0.000211638,-0.000168444,-0.000166705,-0.000213351,-0.000266263,-0.000310025,-0.000382839,-0.000453048,-0.000531911,-0.00058878,-0.000612195
15.2,-0.000183212,-0.000188271,-0.00019418,-0.00015045,-0.000157973,-0.000205562,-0.000251435,-0.000292419,-0.000362249,-0.000432766,-0.000508794,-0.000563822,-0.000586042
15.3,-0.000167258,-0.000174289,-0.000174593,-0.000134555,-0.000150651,-0.000197093,-0.000236198,-0.000275646,-0.000342842,-0.000413502,-0.000486496,-0.000540072,-0.00056071
15.4,-0.000149576,-0.000157971,-0.000154102,-0.000121,-0.000144166,-0.00018765,-0.000220859,-0.000259735,-0.000324542,-0.000395144,-0.000464942,-0.000517394,-0.000536175
15.5,-0.00013117,-0.000140264,-0.00013384,-0.000109862,-0.000137948,-0.000177145,-0.00020571,-0.000244681,-0.000307239,-0.000377556,-0.000444075,-0.000495598,-0.000512411
15.6,-0.000113003,-0.000122165,-0.000114682,-0.000101039,-0.000131498,-0.000165683,-0.000190983,-0.000230454,-0.00029087,-0.000360595,-0.000423849,-0.000474484,-0.000489385
15.7,-9.59043E-05,-0.000104557,-9.7174E-05,-9.42235E-05,-0.000124446,-0.000153507,-0.000176843,-0.000217017,-0.000275442,-0.00034412,-0.000404227,-0.000453879,-0.000467067
15.8,-8.05299E-05,-8.80932E-05,-8.16841E-05,-8.893E-05,-0.000116584,-0.000140932,-0.000163397,-0.000204329,-0.000261043,-0.000328015,-0.000385179,-0.000433656,-0.000445442
15.9,-6.73045E-05,-7.31465E-05,-6.85685E-05,-8.45666E-05,-0.00010787,-0.00012828,-0.000150695,-0.000192342,-0.000247739,-0.000312196,-0.000366688,-0.000413755,-0.000424505
16,-5.63746E-05,-5.99656E-05,-5.82573E-05,-8.05101E-05,-9.84039E-05,-0.000115828,-0.000138746,-0.000181,-0.000235506,-0.000296623,-0.000348745,-0.000394172,-0.00040426
16.1,-4.76597E-05,-4.87641E-05,-5.09391E-05,-7.61851E-05,-8.83844E-05,-0.00010379,-0.00012752,-0.000170231,-0.000224214,-0.000281295,-0.000331353,-0.000374957,-0.000384707
16.2,-4.0928E-05,-3.98211E-05,-4.63792E-05,-7.11345E-05,-7.80592E-05,-9.23161E-05,-0.000116987,-0.000159951,-0.000213637,-0.00026624,-0.000314511,-0.000356182,-0.000365839
16.3,-3.58643E-05,-3.32382E-05,-4.39767E-05,-6.50716E-05,-6.76798E-05,-8.14955E-05,-0.000107122,-0.000150061,-0.000203489,-0.000251505,-0.000298214,-0.000337924,-0.000347642
16.4,-3.2037E-05,-2.88105E-05,-4.29208E-05,-5.79031E-05,-5.74643E-05,-7.13604E-05,-9.79079E-05,-0.000140462,-0.000193471,-0.000237134,-0.000282449,-0.000320242,-0.000330088
16.5,-2.89174E-05,-2.60604E-05,-4.23305E-05,-4.97194E-05,-4.7585E-05,-6.18993E-05,-8.93185E-05,-0.000131057,-0.000183322,-0.000223169,-0.000267201,-0.00030317,-0.00031315
16.6,-2.59581E-05,-2.43505E-05,-4.13607E-05,-4.07562E-05,-3.81659E-05,-5.30927E-05,-8.13082E-05,-0.000121766,-0.000172868,-0.00020964,-0.000252448,-0.000286721,-0.0002968
16.7,-2.26795E-05,-2.2989E-05,-3.92952E-05,-3.13316E-05,-2.92838E-05,-4.49208E-05,-7.37998E-05,-0.000112533,-0.000162044,-0.000196569,-0.000238173,-0.000270894,-0.00028101
16.8,-1.87271E-05,-2.1312E-05,-3.56347E-05,-2.17762E-05,-2.0962E-05,-3.73643E-05,-6.66838E-05,-0.000103334,-0.000150894,-0.00018396,-0.00022436,-0.000255665,-0.000265752
16.9,-1.38941E-05,-1.87564E-05,-3.0158E-05,-1.2376E-05,-1.31973E-05,-3.03948E-05,-5.98285E-05,-9.41739E-05,-0.000139544,-0.000171809,-0.000210999,-0.000241004,-0.000250998
17,-8.11616E-06,-1.49259E-05,-2.29339E-05,-3.34259E-06,-5.97101E-06,-2.3962E-05,-5.3097E-05,-8.50817E-05,-0.000128164,-0.000160097,-0.000198078,-0.000226879,-0.000236726
17.1,-1.45313E-06,-9.64096E-06,-1.42779E-05,5.18958E-06,7.41407E-07,-1.79865E-05,-4.63688E-05,-7.60998E-05,-0.000116924,-0.000148806,-0.000185589,-0.00021326,-0.000222922
17.2,5.94027E-06,-2.95115E-06,-4.66494E-06,1.3146E-05,6.96987E-06,-1.23596E-05,-3.95576E-05,-6.72727E-05,-0.000105968,-0.000137912,-0.000173519,-0.000200123,-0.000209575
17.3,1.38451E-05,4.89523E-06,5.37924E-06,2.05017E-05,1.27537E-05,-6.95352E-06,-3.26212E-05,-5.86404E-05,-9.53916E-05,-0.000127393,-0.000161861,-0.000187442,-0.000196675
17.4,2.20056E-05,1.35177E-05,1.53774E-05,2.72692E-05,1.81463E-05,-1.63803E-06,-2.55622E-05,-5.02351E-05,-8.52527E-05,-0.000117229,-0.000150602,-0.000175197,-0.000184212
17.5,3.01594E-05,2.24888E-05,2.49668E-05,3.34865E-05,2.32176E-05,3.70004E-06,-1.84196E-05,-4.20809E-05,-7.55768E-05,-0.000107404,-0.000139734,-0.000163368,-0.000172171
17.6,3.80813E-05,3.14152E-05,3.39232E-05,3.91889E-05,2.80514E-05,9.14108E-06,-1.12543E-05,-3.41918E-05,-6.63581E-05,-9.79019E-05,-0.00012924,-0.000151942,-0.000160538
17.7,4.56051E-05,3.99929E-05,4.21459E-05,4.44091E-05,3.2738E-05,1.47244E-05,-4.13418E-06,-2.65709E-05,-5.75674E-05,-8.87121E-05,-0.000119104,-0.000140926,-0.000149305
17.8,5.26264E-05,4.80307E-05,4.96149E-05,4.91819E-05,3.73635E-05,2.04492E-05,2.87589E-06,-1.92129E-05,-4.91649E-05,-7.98248E-05,-0.000109303,-0.000130323,-0.000138457
17.9,5.90936E-05,5.54406E-05,5.63674E-05,5.35566E-05,4.19986E-05,2.62827E-05,9.71911E-06,-1.2107E-05,-4.11095E-05,-7.12286E-05,-9.98147E-05,-0.000120151,-0.000127986
18,6.49941E-05,6.22049E-05,6.24868E-05,5.76043E-05,4.66905E-05,3.21722E-05,1.63517E-05,-5.24068E-06,-3.33638E-05,-6.29098E-05,-9.06181E-05,-0.000110412,-0.00011788
18.1,7.03415E-05,6.83538E-05,6.80542E-05,6.14186E-05,5.14591E-05,3.80568E-05,2.27485E-05,1.39879E-06,-2.58959E-05,-5.4852E-05,-8.16917E-05,-0.000101091,-0.000108122
18.2,7.5172E-05,7.39569E-05,7.30909E-05,6.5108E-05,5.62997E-05,4.38744E-05,2.89018E-05,7.82363E-06,-1.86796E-05,-4.70358E-05,-7.30166E-05,-9.21456E-05,-9.86871E-05
18.3,7.95449E-05,7.90903E-05,7.75375E-05,6.87814E-05,6.11885E-05,4.9569E-05,3.48166E-05,1.40453E-05,-1.16941E-05,-3.94411E-05,-6.45782E-05,-8.35151E-05,-8.95449E-05
18.4,8.35343E-05,8.37829E-05,8.13211E-05,7.25311E-05,6.60907E-05,5.50988E-05,4.05047E-05,2.00742E-05,-4.9225E-06,-3.20481E-05,-5.63658E-05,-7.51284E-05,-8.0664E-05
18.5,8.72105E-05,8.79896E-05,8.44208E-05,7.64184E-05,7.09649E-05,6.0439E-05,4.59819E-05,2.59165E-05,1.63417E-06,-2.48403E-05,-4.83728E-05,-6.69199E-05,-7.2016E-05
18.6,9.06285E-05,9.16402E-05,8.69075E-05,8.04661E-05,7.57691E-05,6.55805E-05,5.12642E-05,3.15788E-05,7.9586E-06,-1.78047E-05,-4.05931E-05,-5.88414E-05,-6.35795E-05
18.7,9.38365E-05,9.47004E-05,8.8945E-05,8.46598E-05,8.04672E-05,7.05253E-05,5.63676E-05,3.70629E-05,1.40133E-05,-1.09331E-05,-3.3021E-05,-5.08687E-05,-5.5347E-05
18.8,9.68903E-05,9.72118E-05,9.07676E-05,8.89582E-05,8.50341E-05,7.52821E-05,6.1306E-05,4.23695E-05,1.97671E-05,-4.22147E-06,-2.56511E-05,-4.30047E-05,-4.73022E-05
18.9,9.98521E-05,9.92994E-05,9.26397E-05,9.33057E-05,8.9456E-05,7.98633E-05,6.60862E-05,4.75002E-05,2.52138E-05,2.33116E-06,-1.84824E-05,-3.52542E-05,-3.94511E-05
19,0.000102789,0.000101153,9.48066E-05,9.7645E-05,9.37287E-05,8.42823E-05,7.07158E-05,5.24597E-05,3.03823E-05,8.72355E-06,-1.1498E-05,-2.76456E-05,-3.1796E-05
19.1,0.000105767,0.000102998,9.74465E-05,0.000101925,9.78541E-05,8.85507E-05,7.51936E-05,5.72571E-05,3.53345E-05,1.49537E-05,-4.69784E-06,-2.02022E-05,-2.43393E-05
19.2,0.00010881,0.000105022,0.000100642,0.000106102,0.000101838,9.26801E-05,7.95163E-05,6.19072E-05,4.01525E-05,2.10152E-05,1.92332E-06,-1.29433E-05,-1.71502E-05
19.3,0.000112025,0.00010746,0.000104372,0.000110146,0.00010569,9.66767E-05,8.3682E-05,6.6429E-05,4.49191E-05,2.69181E-05,8.36996E-06,-5.94922E-06,-1.00877E-05
19.4,0.000115391,0.000110372,0.000108515,0.000114042,0.000109417,0.000100545,8.76933E-05,7.08433E-05,4.96987E-05,3.26577E-05,1.4576E-05,9.07725E-07,-3.22389E-06
19.5,0.000118893,0.00011376,0.000112953,0.000117784,0.000113026,0.000104286,9.15605E-05,7.51694E-05,5.45259E-05,3.82366E-05,2.06891E-05,7.5553E-06,3.44551E-06
19.6,0.000122497,0.000117551,0.000117502,0.000121378,0.000116525,0.0001079,9.53013E-05,7.94226E-05,5.93974E-05,4.36589E-05,2.66352E-05,1.39977E-05,9.92559E-06
19.7,0.000126151,0.000121617,0.000122018,0.000124827,0.000119918,0.000111387,9.89391E-05,8.36126E-05,6.42979E-05,4.88605E-05,3.24168E-05,2.02411E-05,1.62212E-05
19.8,0.000129725,0.000125738,0.000126396,0.000128156,0.000123207,0.00011475,0.000102499,8.77429E-05,6.91824E-05,5.3991E-05,3.80368E-05,2.62924E-05,2.21736E-05
19.9,0.000133325,0.000129935,0.000130568,0.000131367,0.000126394,0.000117998,0.000106004,9.1812E-05,7.40092E-05,5.89808E-05,4.34986E-05,3.20004E-05,2.81235E-05
20,0.000136829,0.000134025,0.000134436,0.00013447,0.000129478,0.000121144,0.000109469,9.58104E-05,7.87422E-05,6.38358E-05,4.88071E-05,3.7698E-05,3.39013E-05
