4.85,-0.071762311,0.283330432,-1,-1,-1,-1,-1,-0.071762311,0.246595444,-1,-1,-1,-1,-1,-0.071762311,0.174497589,-1,-1,-1,3.245892338,2.244831421,-0.071762311,0.138724486,1.125942023,-1,-1,0.677583086,-1
4.9,-0.077092116,0.243008825,-1,-1,-1,-1,-1,-0.077092116,0.209891838,-1,-1,-1,-1,-1,-0.077092116,0.144611792,-1,-1,-1,2.933605718,2.02070319,-0.077092116,0.112426937,1.003527841,-1,-1,0.596464712,-1
4.95,-0.08165396,0.206308638,-1,-1,-1,-1,-1,-0.08165396,0.176519978,-1,-1,-1,-1,-1,-0.08165396,0.11758377,-1,-1,-1,2.644833126,1.813937756,-0.08165396,0.088812189,0.891218274,-1,-1,0.52253258,-1
5,-0.085538067,0.172998024,4.727788037,-1,-1,-1,2.455153458,-0.085538067,0.146264272,3.499644353,-1,-1,-1,1.626003006,-0.085538067,0.093238466,1.549952459,7.179860454,6.13419895,2.378469221,1.623675702,-0.085538067,0.067642358,0.788479959,1.759145982,1.341013947,0.455346773,2.455153458
5.05,-0.088791593,0.142870816,4.257918647,-1,-1,-1,2.202859487,-0.088791593,0.118916522,3.148296145,-1,-1,-1,1.45115423,-0.088791593,0.071401753,1.384357362,6.467514875,5.525447378,2.133393185,1.449051934,-0.088791593,0.048683418,0.694760142,1.56982512,1.192268573,0.394471703,2.202859487
5.1,-0.091428286,0.11572795,3.826399489,-1,-1,-1,1.971252899,-0.091428286,0.094282758,2.825547253,-1,-1,-1,1.291090462,-0.091428286,0.051897872,1.232684597,5.814517144,4.967042197,1.90846961,1.289200676,-0.091428286,0.031739486,0.609493183,1.396556622,1.056387782,0.339475754,1.971252899
5.15,-0.093480961,0.091369883,3.430972734,-1,-1,-1,1.759158703,-0.093480961,0.072183688,2.529749543,-1,-1,-1,1.144944944,-0.093480961,0.034541473,1.094096073,5.217128593,4.455848166,1.702557152,1.14325464,-0.093480961,0.016651631,0.532115348,1.238399124,0.932607665,0.289938837,1.759158703
5.2,-0.095002264,0.069604722,3.0694244,-1,-1,-1,1.565413496,-0.095002264,0.052448953,2.259273129,-1,-1,-1,1.011863104,-0.095002264,0.019139058,0.967767236,4.671705176,3.988794672,1.514516401,1.010352885,-0.095002264,0.003262867,0.462078983,1.094421732,0.820165482,0.245454426,1.565413496
5.25,-0.096045034,0.050240225,2.739593254,-1,-1,-1,1.388859041,-0.096045034,0.034915296,2.01252255,-1,-1,-1,0.890999011,-0.096045034,0.00550438,0.852896965,4.174712768,3.562921771,1.343214479,0.88964773,-0.096045034,-0.008581928,0.398858116,0.963706339,0.718299782,0.20562291,1.388859041
5.3,-0.096660829,0.033086835,2.43937667,-1,-1,-1,1.228346247,-0.096660829,0.019421859,1.787944989,-1,-1,-1,0.781525144,-0.096660829,-0.006525667,0.74870987,3.722743842,3.175395119,1.187531464,0.780311924,-0.096660829,-0.019021021,0.341946706,0.845346697,0.626258666,0.170044096,1.228346247
5.35,-0.096895707,0.017960537,2.166728216,-1,-1,-1,1.082754514,-0.096895707,0.005801394,1.584031923,-1,-1,-1,0.682637479,-0.096895707,-0.017099929,0.654455126,3.312521778,2.823498716,1.046374563,0.68154597,-0.096895707,-0.028185235,0.290860884,0.738452023,0.543305516,0.138317799,1.082754514
5.4,-0.096793362,0.004671794,1.919650374,-1,-1,-1,0.951002521,-0.096793362,-0.006120323,1.399313502,-1,-1,-1,0.593548597,-0.096793362,-0.026367549,0.569408204,2.940907533,2.50462695,0.91868679,0.592570867,-0.096793362,-0.03620115,0.245148943,0.642158283,0.468724592,0.110056603,0.951002521
5.45,-0.096393142,-0.006970391,1.696210851,-1,-1,-1,0.832050808,-0.096393142,-0.016518369,1.232356492,-1,-1,-1,0.513486288,-0.096393142,-0.034463603,0.492872568,2.604915048,2.216283251,0.803442605,0.51262245,-0.096393142,-0.043182178,0.204395163,0.555639793,0.401834868,0.084907949,0.832050808
5.5,-0.095728407,-0.017142907,1.494565206,-1,-1,-1,0.724912913,-0.095728407,-0.025555767,1.081782195,-1,-1,-1,0.441709469,-0.095728407,-0.041501703,0.424176802,2.3017174,1.956079267,0.699658213,0.440957411,-0.095728407,-0.049225289,0.168207792,0.478109133,0.342005386,0.062568674,0.724912913
5.55,-0.094859544,-0.025991529,1.312964499,-1,-1,-1,0.628667872,-0.094859544,-0.033372135,0.9462859,-1,-1,-1,0.37752143,-0.094859544,-0.047580026,0.362672891,2.02864447,1.721737183,0.606415487,0.376859619,-0.094859544,-0.054410683,0.136197526,0.4088104,0.288657108,0.042780308,0.628667872
5.6,-0.093841181,-0.033641683,1.149764059,-1,-1,-1,0.542454021,-0.093841181,-0.040088334,0.824637302,-1,-1,-1,0.320260749,-0.093841181,-0.052782025,0.307742727,1.783179144,1.511098838,0.522860743,0.319657826,-0.093841181,-0.058806142,0.10796381,0.347020588,0.241251922,0.025308775,0.542454021
5.65,-0.092663951,-0.04021593,1.003425424,-1,-1,-1,0.465448333,-0.092663951,-0.045820406,0.715670256,-1,-1,-1,0.269297151,-0.092663951,-0.057178239,0.258807419,1.56296828,1.322137766,0.448192896,0.268738333,-0.092663951,-0.062485987,0.083100956,0.292065099,0.199282412,0.009930723,0.465448333
5.7,-0.091291163,-0.045814998,0.872501819,-1,-1,-1,0.396858445,-0.091291163,-0.050679385,0.618287808,-1,-1,-1,0.22403971,-0.091291163,-0.060833186,0.215331445,1.365827533,1.152964942,0.381656678,0.223534587,-0.091291163,-0.065536347,0.061223377,0.243337417,0.162269519,-0.003561506,0.396858445
5.75,-0.089718026,-0.05051127,0.755627227,-1,-1,-1,0.335940386,-0.089718026,-0.054761695,0.531473182,-1,-1,-1,0.183945801,-0.089718026,-0.063814659,0.17681852,1.189724845,1.001828156,0.322536906,0.183514611,-0.089718026,-0.068029309,0.041994561,0.20030143,0.129750269,-0.015355749,0.335940386
5.8,-0.087969704,-0.054387703,0.651525996,-1,-1,-1,0.281994248,-0.087969704,-0.058159701,0.454281562,-1,-1,-1,0.148526935,-0.087969704,-0.066201507,0.142803948,1.032756386,0.867103105,0.270152329,0.148179675,-0.087969704,-0.070019927,0.025137652,0.162463853,0.101259786,-0.025627758,0.281994248
5.85,-0.08608103,-0.057548272,0.559015301,-1,-1,-1,0.234333333,-0.08608103,-0.060957472,0.385831259,-1,-1,-1,0.117347143,-0.08608103,-0.068074663,0.112853557,0.893130391,0.747281836,0.223861869,0.117072722,-0.08608103,-0.071558582,0.010422529,0.12933463,0.07634213,-0.034546581,0.234333333
5.9,-0.084076866,-0.06008343,0.47700399,-1,-1,-1,0.192301555,-0.084076866,-0.063217757,0.325302314,-1,-1,-1,0.090011048,-0.084076866,-0.06949067,0.086576175,0.769185469,0.640965489,0.183080988,0.089785916,-0.084076866,-0.072678841,-0.002363237,0.100409336,0.054570927,-0.042266032,0.192301555
5.95,-0.082005286,-0.062080202,0.404492817,-1,-1,-1,0.155323825,-0.082005286,-0.064982022,0.271928973,-1,-1,-1,0.066148398,-0.082005286,-0.070493464,0.063635219,0.659407548,0.546861262,0.147273245,0.06595374,-0.082005286,-0.073396227,-0.013434877,0.075189185,0.035562474,-0.048913573,0.155323825
6,-0.079926059,-0.063628777,0.340564944,3.396833248,6.531143686,2.240826639,0.122898523,-0.079926059,-0.066282902,0.224996465,2.052031671,3.448469764,1.132958307,0.04540278,-0.079926059,-0.071139847,0.043728199,0.562401044,0.46378472,0.11592947,0.045230899,-0.079926059,-0.073733196,-0.0230023,0.05321728,0.018990789,-0.054598467,0.122898523
6.05,-0.077836033,-0.064790706,0.28436909,2.944506251,5.651163646,1.939794956,0.094581846,-0.077836033,-0.067162596,0.183846657,1.775364306,2.989328964,0.974377241,0.027429314,-0.077836033,-0.071478932,0.026542537,0.476875548,0.390655785,0.088583263,0.027279586,-0.077836033,-0.073743463,-0.031247099,0.034101688,0.004588888,-0.059408198,0.094581846
6.1,-0.075715774,-0.065598011,0.235107717,2.546890439,4.884011162,1.674613271,0.069984386,-0.075715774,-0.067677695,0.147870992,1.531596731,2.585785565,0.834627082,0.011900435,-0.075715774,-0.071534698,0.011754478,0.401666476,0.326475235,0.064828458,0.011775637,-0.075715774,-0.073478333,-0.038315393,0.017516745,-0.007863807,-0.063395457,0.069984386
6.15,-0.073595443,-0.066084666,0.192037875,2.197761233,4.215208319,1.441374793,0.048737961,-0.073595443,-0.067892138,0.11651474,1.3171623,2.231519423,0.711715678,-0.001484484,-0.073595443,-0.071323395,-0.000931596,0.33571621,0.270306552,0.044293988,-0.001581967,-0.073595443,-0.072952526,-0.044329918,0.003183698,-0.018559102,-0.066611354,0.048737961
6.2,-0.07149763,-0.066284348,0.154481063,1.891597488,3.632251398,1.236570841,0.03048152,-0.07149763,-0.067855648,0.089282489,1.128852294,1.920912803,0.603834996,-0.012990726,-0.07149763,-0.070869183,-0.011782052,0.278046274,0.221284708,0.026625632,-0.013060122,-0.07149763,-0.072210215,-0.049395888,-0.009151096,-0.027683024,-0.06913214,0.03048152
6.25,-0.069412102,-0.066233556,0.121829921,1.62349353,3.124309111,1.05705136,0.014876415,-0.069412102,-0.067594122,0.065730825,0.963783538,1.64896207,0.509363082,-0.022844895,-0.069412102,-0.070205215,-0.02104141,0.227761406,0.178617977,0.011496177,-0.022882909,-0.069412102,-0.071321748,-0.053609002,-0.0197205,-0.035429471,-0.071031913,0.014876415
6.3,-0.067339631,-0.065964531,0.093546589,1.389080897,2.681976536,0.899986566,0.001593283,-0.067339631,-0.067118194,0.045463179,0.819365039,1.411204649,0.426848158,-0.031233528,-0.067339631,-0.069362948,-0.028905772,0.184044082,0.141577414,-0.001406623,-0.031239294,-0.067339631,-0.070301212,-0.057073404,-0.028730669,-0.041984118,-0.072370519,0.001593283
6.35,-0.0652788,-0.06548479,0.06915367,1.184461634,2.297067201,0.762833797,-0.009677613,-0.0652788,-0.066439167,0.028119905,0.693268134,1.203660506,0.354970857,-0.038312489,-0.0652788,-0.068359524,-0.035528001,0.146148705,0.109512247,-0.012381121,-0.038298268,-0.0652788,-0.069153999,-0.05989213,-0.036369644,-0.047508358,-0.073217283,-0.009677613
6.4,-0.063250932,-0.064806025,0.048220874,1.006153592,1.962438099,0.643310882,-0.01920603,-0.063250932,-0.06558636,0.013352138,0.583403722,1.022783649,0.292536794,-0.04422355,-0.063250932,-0.067210462,-0.041053797,0.11341137,0.081862685,-0.021685537,-0.044207426,-0.063250932,-0.067914632,-0.062139975,-0.042808845,-0.052137447,-0.073646754,-0.01920603
6.45,-0.061284146,-0.06396104,0.030349676,0.85104796,1.671842435,0.539375497,-0.027236559,-0.061284146,-0.064592702,0.000815983,0.487904469,0.865418801,0.238468558,-0.049095456,-0.061284146,-0.065944375,-0.045624637,0.085243812,0.058135172,-0.029531351,-0.049090806,-0.061284146,-0.066591046,-0.063865844,-0.048186172,-0.055972891,-0.073714391,-0.027236559
6.5,-0.059375673,-0.062977953,0.015163434,0.716374959,1.419808052,0.449207122,-0.033975714,-0.059375673,-0.063481741,-0.009801724,0.405104163,0.728761337,0.191782119,-0.05305075,-0.059375673,-0.064593044,-0.049361852,0.061116575,0.037882572,-0.036093315,-0.053069861,-0.059375673,-0.065183135,-0.065107644,-0.052624148,-0.059085094,-0.073464863,-0.033975714
6.55,-0.057528855,-0.061881083,0.002308439,0.599674178,1.201533068,0.371186199,-0.039582358,-0.057528855,-0.062279469,-0.018768407,0.333513232,0.610321852,0.151582964,-0.056220294,-0.057528855,-0.063180161,-0.052369654,0.040545701,0.020695026,-0.04151641,-0.056262273,-0.057528855,-0.063711512,-0.065891161,-0.056257764,-0.061533938,-0.072946112,-0.039582358
6.6,-0.055744072,-0.060691563,-0.00853839,0.498768193,1.012795075,0.303869329,-0.044190409,-0.055744072,-0.061018672,-0.026301965,0.271794061,0.507896429,0.117075427,-0.05871434,-0.055744072,-0.061720327,-0.054734196,0.02310051,0.006183201,-0.045934755,-0.058762837,-0.055744072,-0.062185902,-0.066249378,-0.05920058,-0.063391114,-0.072202576,-0.044190409
6.65,-0.054022049,-0.059433911,-0.017661086,0.411734177,0.849875828,0.245963706,-0.047927129,-0.054022049,-0.059708407,-0.032577999,0.218742681,0.419538452,0.087559955,-0.060608751,-0.054022049,-0.060226069,-0.056521811,0.008386205,-0.006012741,-0.049483668,-0.060664599,-0.054022049,-0.060603785,-0.066251433,-0.061518054,-0.064731412,-0.071264072,-0.047927129
6.7,-0.052344518,-0.058138382,-0.025300297,0.336873682,0.709499792,0.196305542,-0.050910845,-0.052344518,-0.058347817,-0.037753022,0.173277424,0.343527926,0.062426499,-0.061994552,-0.052344518,-0.058707767,-0.05780273,-0.00397373,-0.016212395,-0.052296685,-0.062067033,-0.052344518,-0.058976147,-0.065958902,-0.063260474,-0.065596246,-0.070148326,-0.050910845
6.75,-0.050708937,-0.056817798,-0.031653845,0.272679926,0.588785035,0.153849065,-0.053250315,-0.050708937,-0.056952031,-0.041976318,0.134433712,0.278337936,0.041138847,-0.062960175,-0.050708937,-0.057182481,-0.058661366,-0.014321502,-0.024702534,-0.054485966,-0.063033836,-0.050708937,-0.057328756,-0.065400705,-0.064487544,-0.06602045,-0.068877853,-0.053250315
6.8,-0.04913862,-0.055469972,-0.036886717,0.217807749,0.485202929,0.117664884,-0.055026206,-0.04913862,-0.055533619,-0.045382747,0.101360561,0.222604061,0.023210933,-0.063543368,-0.04913862,-0.055652944,-0.059163652,-0.022954404,-0.031735432,-0.056130313,-0.063599488,-0.04913862,-0.05569363,-0.064637409,-0.065237941,-0.066091659,-0.067477614,-0.055026206
6.85,-0.047638285,-0.054098324,-0.041145417,0.17105205,0.396537264,0.086939982,-0.05630692,-0.047638285,-0.054098877,-0.04809135,0.073315436,0.175102181,0.00819345,-0.063766149,-0.047638285,-0.054111332,-0.05934795,-0.030127162,-0.037522288,-0.057295998,-0.063803935,-0.047638285,-0.054072914,-0.063727691,-0.065537159,-0.065877126,-0.065965251,-0.05630692
6.9,-0.046197307,-0.05271355,-0.044564711,0.131338205,0.320846486,0.060969672,-0.057172416,-0.046197307,-0.052655222,-0.050200784,0.049651617,0.134741104,-0.004327918,-0.06366207,-0.046197307,-0.052559226,-0.059250314,-0.036039439,-0.042228665,-0.058054927,-0.063689776,-0.046197307,-0.052461757,-0.062677014,-0.065455622,-0.06537449,-0.064354447,-0.057172416
6.95,-0.044793938,-0.051316445,-0.047267983,0.097722238,0.25642667,0.039139236,-0.05768069,-0.044793938,-0.051208956,-0.051785151,0.029797847,0.100564054,-0.014728447,-0.063261444,-0.044793938,-0.051007816,-0.058900277,-0.040841976,-0.045994446,-0.058474496,-0.063290279,-0.044793938,-0.050862417,-0.061503182,-0.065078015,-0.064633644,-0.062673138,-0.05768069
7,-0.043435397,-0.049901498,-0.049361551,0.069387922,0.201777026,0.020899827,-0.057867149,-0.043435397,-0.049759717,-0.052910719,0.013237409,0.071744281,-0.023335692,-0.062604816,-0.043435397,-0.049476154,-0.058323545,-0.044676486,-0.048957539,-0.058602344,-0.062636394,-0.043435397,-0.049299771,-0.060231039,-0.064444077,-0.063739369,-0.060945063,-0.057867149
7.05,-0.042132794,-0.048480118,-0.050925453,0.045632485,0.155574939,0.00574922,-0.057767905,-0.042132794,-0.048310449,-0.053647809,-0.00050193,0.047570014,-0.030425361,-0.06174031,-0.042132794,-0.047971537,-0.057563539,-0.047696463,-0.051247632,-0.058465153,-0.061766008,-0.042132794,-0.047788333,-0.058869012,-0.063603669,-0.062699638,-0.059185931,-0.057767905
7.1,-0.040886283,-0.047074477,-0.052025383,0.025838894,0.116657066,-0.006773006,-0.057411395,-0.040886283,-0.046876428,-0.054051995,-0.011844469,0.027416094,-0.036216777,-0.060707884,-0.040886283,-0.046500327,-0.056660661,-0.050038974,-0.052959959,-0.058077362,-0.060718384,-0.040886283,-0.046321783,-0.057430831,-0.062622969,-0.061512268,-0.057411447,-0.057411395
7.15,-0.039683756,-0.045684279,-0.052731344,0.009452653,0.084007053,-0.01707171,-0.056832919,-0.039683756,-0.045474521,-0.054158531,-0.021162826,0.010723255,-0.040879984,-0.059536497,-0.039683756,-0.045069622,-0.055625705,-0.051800148,-0.05416665,-0.057458122,-0.0595374,-0.039683756,-0.044888756,-0.055930416,-0.0615205,-0.060210636,-0.055638876,-0.056832919
7.2,-0.038520223,-0.044307285,-0.053105458,-0.004031723,0.056747398,-0.025495049,-0.05608556,-0.038520223,-0.044103716,-0.053997127,-0.028780564,-0.003021977,-0.04456736,-0.058260391,-0.038520223,-0.043681074,-0.054483144,-0.053059154,-0.054942239,-0.056657581,-0.058259363,-0.038520223,-0.043486962,-0.054380118,-0.060294912,-0.058816186,-0.053881856,-0.05608556
7.25,-0.03740001,-0.042956083,-0.053188586,-0.015073893,0.034118631,-0.032340079,-0.055203018,-0.03740001,-0.042758126,-0.053598751,-0.034964441,-0.014282384,-0.047435323,-0.056911572,-0.03740001,-0.042336195,-0.053270309,-0.053889762,-0.055354133,-0.055716817,-0.056907827,-0.03740001,-0.042124926,-0.052781681,-0.058957355,-0.057356265,-0.052147807,-0.055203018
7.3,-0.036320741,-0.041645864,-0.05301082,-0.024072494,0.015458494,-0.037854254,-0.05418889,-0.036320741,-0.041443863,-0.052994712,-0.039921521,-0.023461455,-0.049621678,-0.055504327,-0.036320741,-0.041031463,-0.051998951,-0.054350678,-0.055447275,-0.054644625,-0.055494351,-0.036320741,-0.040801205,-0.051161293,-0.05752296,-0.055845541,-0.050446472,-0.05418889
7.35,-0.035276814,-0.040378784,-0.052594601,-0.031353541,0.000176415,-0.042233996,-0.053069949,-0.035276814,-0.040171972,-0.052224414,-0.043821997,-0.030897119,-0.051221457,-0.054045997,-0.035276814,-0.039762888,-0.050672901,-0.054483805,-0.055256509,-0.053477841,-0.054034209,-0.035276814,-0.039522986,-0.049555755,-0.05601539,-0.054279303,-0.048790955,-0.053069949
7.4,-0.034268401,-0.039151908,-0.051968843,-0.037180541,-0.012255273,-0.045647573,-0.051885939,-0.034268401,-0.038945663,-0.051320506,-0.046833178,-0.036865871,-0.052316078,-0.052550994,-0.034268401,-0.038529364,-0.049314731,-0.054332594,-0.054818262,-0.052260844,-0.052539829,-0.034268401,-0.038297604,-0.04797477,-0.054454201,-0.05266027,-0.047189473,-0.051885939
7.45,-0.033320585,-0.037964495,-0.051181811,-0.041779912,-0.022298521,-0.04825838,-0.050643801,-0.033320585,-0.037758438,-0.050300435,-0.049109812,-0.041592275,-0.052994728,-0.051042938,-0.033320585,-0.037332581,-0.047939277,-0.05393348,-0.054161097,-0.050995662,-0.051024199,-0.033320585,-0.037118788,-0.046410186,-0.052838933,-0.051020785,-0.045638869,-0.050643801
7.5,-0.032419944,-0.036811225,-0.050261914,-0.045352853,-0.030354302,-0.050201678,-0.049345579,-0.032419944,-0.03660282,-0.049193343,-0.050763318,-0.045267001,-0.053319804,-0.049527767,-0.032419944,-0.036180072,-0.046557838,-0.053314058,-0.053323171,-0.049679023,-0.049499761,-0.032419944,-0.035985425,-0.044861974,-0.051187459,-0.049395762,-0.044128321,-0.049345579
7.55,-0.031550519,-0.035689524,-0.049222069,-0.048074165,-0.036765356,-0.051561921,-0.048013323,-0.031550519,-0.035481654,-0.048032368,-0.051877702,-0.048064532,-0.05332395,-0.047996548,-0.031550519,-0.035078327,-0.045170591,-0.052517898,-0.052344861,-0.048332035,-0.047963703,-0.031550519,-0.034895096,-0.043355196,-0.049526721,-0.047794056,-0.042658554,-0.048013323
7.6,-0.030707178,-0.034604862,-0.048102421,-0.050083292,-0.041808777,-0.052412941,-0.046670956,-0.030707178,-0.034400283,-0.046822041,-0.052543723,-0.050139693,-0.053038992,-0.04645851,-0.030707178,-0.034021767,-0.043776706,-0.051582641,-0.051244417,-0.046975369,-0.046424163,-0.030707178,-0.03384122,-0.041902141,-0.047884954,-0.046210039,-0.04123825,-0.046670956
7.65,-0.029893369,-0.033560101,-0.046936517,-0.051489239,-0.045696957,-0.052854182,-0.045327899,-0.029893369,-0.033359444,-0.045565083,-0.052839515,-0.051604816,-0.052503241,-0.04493492,-0.029893369,-0.03300235,-0.042384208,-0.050524147,-0.050047528,-0.04561585,-0.044905887,-0.029893369,-0.032825962,-0.040493289,-0.04626756,-0.044657663,-0.03986898,-0.045327899
7.7,-0.029107443,-0.032551233,-0.045717594,-0.052380688,-0.048612773,-0.052968014,-0.043980253,-0.029107443,-0.032360379,-0.044282245,-0.052811358,-0.052536354,-0.051769496,-0.043435333,-0.029107443,-0.032018324,-0.041003751,-0.049371548,-0.048796701,-0.044251963,-0.043413539,-0.029107443,-0.031852145,-0.03911518,-0.044676817,-0.043146879,-0.038557261,-0.043980253
7.75,-0.028345474,-0.03157795,-0.044447493,-0.052828348,-0.050737375,-0.052791349,-0.042630494,-0.028345474,-0.031403676,-0.042989316,-0.05249586,-0.053017065,-0.050885051,-0.041969599,-0.028345474,-0.031069985,-0.03965066,-0.04815679,-0.04750365,-0.042881894,-0.041952184,-0.028345474,-0.030913718,-0.037771104,-0.04312661,-0.041684653,-0.037302236,-0.042630494
7.8,-0.02760683,-0.030640427,-0.043154901,-0.052904315,-0.052217739,-0.052346904,-0.0412784,-0.02760683,-0.030480955,-0.041690098,-0.051935784,-0.053138461,-0.049864809,-0.040540355,-0.02760683,-0.03015911,-0.0383298,-0.046890217,-0.046164142,-0.041505281,-0.040526549,-0.02760683,-0.030007778,-0.036476879,-0.04161153,-0.040263152,-0.036100142,-0.0412784
7.85,-0.026888734,-0.029739048,-0.041860895,-0.052683261,-0.053138729,-0.051664157,-0.039936815,-0.026888734,-0.029592222,-0.040388417,-0.051168822,-0.052959978,-0.048730496,-0.03915735,-0.026888734,-0.029282531,-0.037042178,-0.04557521,-0.044796255,-0.040144312,-0.03915022,-0.026888734,-0.029136575,-0.035240796,-0.040140792,-0.038872827,-0.034943779,-0.039936815
7.9,-0.026193204,-0.028873436,-0.040563686,-0.052220182,-0.053578591,-0.05078988,-0.038626263,-0.026193204,-0.028736625,-0.039086349,-0.050228209,-0.052511568,-0.047522429,-0.037824928,-0.026193204,-0.028439969,-0.035791576,-0.044235424,-0.043423485,-0.038815094,-0.037821456,-0.026193204,-0.028301112,-0.034056478,-0.038712611,-0.037519005,-0.0338252,-0.038626263
7.95,-0.025518414,-0.028039431,-0.039262167,-0.051536179,-0.05363993,-0.04976725,-0.037346084,-0.025518414,-0.027910646,-0.037785643,-0.049151597,-0.051818498,-0.04625865,-0.036537752,-0.025518414,-0.027634079,-0.034583652,-0.042895221,-0.042052884,-0.03751668,-0.036532587,-0.025518414,-0.027496398,-0.032926077,-0.037325912,-0.036219353,-0.032750476,-0.037346084
8,-0.024871704,-0.027235394,-0.037957315,-0.050635908,-0.053399663,-0.048619422,-0.036097159,-0.024871704,-0.027117046,-0.036503034,-0.04797238,-0.050923667,-0.044938311,-0.035293619,-0.024871704,-0.026859764,-0.033421873,-0.041557192,-0.04068919,-0.036247226,-0.035287481,-0.024871704,-0.026722448,-0.031839379,-0.035992757,-0.034983255,-0.031722786,-0.036097159
