-1,-1
-1,-1
2,18.14168463
2.05,15.40495038
2.1,13.04282039
2.15,11.00768101
2.2,9.25698412
2.25,7.752936952
2.3,6.462091062
2.35,5.3549323
2.4,4.405641717
2.45,3.591860285
2.5,2.894375495
2.55,2.296772809
2.6,1.785107879
2.65,1.347570395
2.7,0.974139892
2.75,0.656258575
2.8,0.386552106
2.85,0.158620245
2.9,-0.033109059
2.95,-0.193476652
3,-0.326679894
3.05,-0.436368242
3.1,-0.525733446
3.15,-0.59757601
3.2,-0.654344433
3.25,-0.698163438
3.3,-0.730865575
3.35,-0.754026751
3.4,-0.769008936
3.45,-0.777005782
3.5,-0.77907367
3.55,-0.776142282
3.6,-0.769024234
3.65,-0.75843124
3.7,-0.744981512
3.75,-0.729198714
3.8,-0.711523801
3.85,-0.692341056
3.9,-0.672002997
3.95,-0.650836883
4,-0.629135095
4.05,-0.607142466
4.1,-0.585051025
4.15,-0.563008964
4.2,-0.541143474
4.25,-0.519580888
4.3,-0.498440815
4.35,-0.477812047
4.4,-0.457738699
4.45,-0.438233884
4.5,-0.419310957
4.55,-0.401001326
4.6,-0.383336934
4.65,-0.366327267
4.7,-0.349968892
4.75,-0.334265329
4.8,-0.319220976
4.85,-0.30482653
4.9,-0.2910619
4.95,-0.277905474
5,-0.265334623
5.05,-0.253327373
5.1,-0.241867618
5.15,-0.230941778
5.2,-0.220534485
5.25,-0.21063018
5.3,-0.201206369
5.35,-0.192233842
5.4,-0.183688395
5.45,-0.175554629
5.5,-0.167821749
5.55,-0.160479057
5.6,-0.153513289
5.65,-0.146903329
5.7,-0.140623648
5.75,-0.134655594
5.8,-0.12898377
5.85,-0.123592273
5.9,-0.11847043
5.95,-0.113610917
6,-0.1089999
6.05,-0.104625888
6.1,-0.10047429
6.15,-0.096530365
6.2,-0.092780565
6.25,-0.089213626
6.3,-0.085820378
6.35,-0.082592617
6.4,-0.079523788
6.45,-0.076608234
6.5,-0.073837934
6.55,-0.071203022
6.6,-0.068694886
6.65,-0.066304816
6.7,-0.064024998
6.75,-0.061848578
6.8,-0.05976959
6.85,-0.05778343
6.9,-0.055886064
6.95,-0.054073889
7,-0.052343552
7.05,-0.050691074
7.1,-0.049111656
7.15,-0.047600223
7.2,-0.046152419
7.25,-0.044763978
7.3,-0.043431017
7.35,-0.042149966
7.4,-0.040918049
7.45,-0.039733157
7.5,-0.03859323
7.55,-0.037496312
7.6,-0.036440518
7.65,-0.03542363
7.7,-0.034443834
7.75,-0.033499087
7.8,-0.032587603
7.85,-0.031707503
7.9,-0.030857166
7.95,-0.030034971
8,-0.029239545
8.05,-0.028469746
8.1,-0.027724502
8.15,-0.027002901
8.2,-0.026304027
8.25,-0.025626893
8.3,-0.024970517
8.35,-0.024334019
8.4,-0.023716605
8.45,-0.023117584
8.5,-0.022536286
8.55,-0.02197218
8.6,-0.021424605
8.65,-0.020893012
8.7,-0.020376793
8.75,-0.019876063
8.8,-0.019389666
8.85,-0.018917487
8.9,-0.018459112
8.95,-0.018013961
9,-0.017581583
9.05,-0.017161488
9.1,-0.016753291
9.15,-0.016356473
9.2,-0.015970626
9.25,-0.015595685
9.3,-0.015231168
9.35,-0.014876834
9.4,-0.014532396
9.45,-0.014197606
9.5,-0.013872276
9.55,-0.013556224
9.6,-0.013248997
9.65,-0.012950361
9.7,-0.012660554
9.75,-0.012378908
9.8,-0.012105157
9.85,-0.011839295
9.9,-0.011580893
9.95,-0.011329689
10,-0.01108543
10.05,-0.01084783
10.1,-0.01061661
10.15,-0.010391839
10.2,-0.010173219
10.25,-0.009960664
10.3,-0.009753925
10.35,-0.009553181
10.4,-0.009358511
10.45,-0.00916991
10.5,-0.00898862
10.55,-0.008806399
10.6,-0.008628848
10.65,-0.008455931
10.7,-0.008287504
10.75,-0.008123427
10.8,-0.007963563
10.85,-0.007807782
10.9,-0.007655957
10.95,-0.007507965
11,-0.007363688
11.05,-0.007223012
11.1,-0.007085825
11.15,-0.006952022
11.2,-0.006821498
11.25,-0.006694156
11.3,-0.006569897
11.35,-0.00644863
11.4,-0.006330264
11.45,-0.006214714
11.5,-0.006101896
11.55,-0.005991729
11.6,-0.005884135
11.65,-0.005779039
11.7,-0.005676368
11.75,-0.005576053
11.8,-0.005478026
11.85,-0.005382221
11.9,-0.005288575
11.95,-0.005197028
12,-0.00510752
12.1,-0.004934398
12.2,-0.004768775
12.3,-0.004610247
12.4,-0.004458438
12.5,-0.004312994
12.6,-0.004173584
12.7,-0.004039898
12.8,-0.003911646
12.9,-0.003788555
13,-0.003670369
13.1,-0.003556847
13.2,-0.003447763
13.3,-0.003342904
13.4,-0.003242069
13.5,-0.00314507
13.6,-0.003051726
13.7,-0.002961871
13.8,-0.002875344
13.9,-0.002791996
14,-0.002711683
14.1,-0.002634272
14.2,-0.002559634
14.3,-0.00248765
14.4,-0.002418203
14.5,-0.002351186
14.6,-0.002286496
14.7,-0.002224034
14.8,-0.002163708
14.9,-0.002105428
15,-0.002049112
15.1,-0.001994679
15.2,-0.001942053
15.3,-0.001891161
15.4,-0.001841936
15.5,-0.001794309
15.6,-0.00174822
15.7,-0.001703609
15.8,-0.001660417
15.9,-0.001618592
16,-0.001578081
16.1,-0.001538833
16.2,-0.001500803
16.3,-0.001463944
16.4,-0.001428214
16.5,-0.00139357
16.6,-0.001359973
16.7,-0.001327385
16.8,-0.001295771
16.9,-0.001265094
17,-0.001235321
17.1,-0.001206422
17.2,-0.001178364
17.3,-0.001151119
17.4,-0.001124658
17.5,-0.001098955
17.6,-0.001073983
17.7,-0.001049718
17.8,-0.001026135
17.9,-0.001003212
18,-0.000980926
18.1,-0.000959257
18.2,-0.000938184
18.3,-0.000917687
18.4,-0.000897748
18.5,-0.000878348
18.6,-0.00085947
18.7,-0.000841097
18.8,-0.000823213
18.9,-0.000805802
19,-0.00078885
19.1,-0.000772342
19.2,-0.000756264
19.3,-0.000740603
19.4,-0.000725345
19.5,-0.000710479
19.6,-0.000695992
19.7,-0.000681873
19.8,-0.000668111
19.9,-0.000654695
20,-0.000641614
