-1,0,15,30,45,60,75,90,105,120,135,150,165,180
10,-0.002174251,-0.002121976,-0.001857113,-0.002109719,-0.002101609,-0.002168339,-0.002659459,-0.003019151,-0.00376243,-0.004776981,-0.005808161,-0.006565843,-0.006892164
10.05,-0.002079456,-0.002035707,-0.001818731,-0.002111942,-0.002013659,-0.002157688,-0.002598955,-0.002945763,-0.003686662,-0.004666815,-0.005651703,-0.006376516,-0.00668778
10.1,-0.001979579,-0.001946755,-0.001797368,-0.002104207,-0.001929597,-0.002151564,-0.00253542,-0.002878834,-0.003612723,-0.004558777,-0.005494917,-0.006193148,-0.00648977
10.15,-0.001880857,-0.001858868,-0.001790507,-0.002084431,-0.001852519,-0.002147505,-0.002469752,-0.002817861,-0.003539852,-0.00445298,-0.005339012,-0.006015812,-0.00629892
10.2,-0.001789299,-0.001776174,-0.001794706,-0.002051671,-0.001784857,-0.002143034,-0.00240277,-0.002762581,-0.003467297,-0.004348938,-0.005185902,-0.005844558,-0.006114794
10.25,-0.001710067,-0.001702931,-0.001806043,-0.002006074,-0.00172822,-0.002135907,-0.002335243,-0.002712237,-0.003394842,-0.004246519,-0.005036547,-0.005679041,-0.005937681
10.3,-0.001646947,-0.001642998,-0.001820525,-0.001948921,-0.001683333,-0.00212426,-0.002267914,-0.002665937,-0.003322379,-0.004145241,-0.00489155,-0.005519586,-0.005767968
10.35,-0.001602013,-0.001599121,-0.001834204,-0.001882491,-0.001650088,-0.002106688,-0.002201396,-0.002622977,-0.003249892,-0.004045425,-0.004751464,-0.005366544,-0.005605912
10.4,-0.001575547,-0.001572367,-0.001843287,-0.001809854,-0.001627626,-0.002082384,-0.002136406,-0.002582508,-0.003177488,-0.003947155,-0.004616713,-0.00521952,-0.005451406
10.45,-0.001566183,-0.001561922,-0.001844292,-0.001734508,-0.00161454,-0.002051045,-0.002073298,-0.002543819,-0.003105253,-0.003850546,-0.00448748,-0.005078068,-0.005303812
10.5,-0.001571182,-0.001565179,-0.001834295,-0.001660087,-0.001608971,-0.00201294,-0.002012607,-0.002506309,-0.003033375,-0.003755919,-0.004363876,-0.004942029,-0.005162929
10.55,-0.001586793,-0.001578098,-0.001811352,-0.001590006,-0.001608785,-0.001968768,-0.001954775,-0.002469534,-0.002962028,-0.00366321,-0.004245194,-0.004810591,-0.005028062
10.6,-0.001608583,-0.001595806,-0.001774844,-0.001527234,-0.0016117,-0.001919575,-0.001900284,-0.002433021,-0.00289138,-0.003572246,-0.004132052,-0.004684567,-0.004898968
10.65,-0.001631709,-0.001613143,-0.001725575,-0.001474039,-0.001615392,-0.001866609,-0.001849635,-0.002396624,-0.002821647,-0.003483135,-0.004024471,-0.004564398,-0.004775571
10.7,-0.001651303,-0.001625447,-0.001665549,-0.001431865,-0.001617591,-0.001811312,-0.001803301,-0.002360039,-0.002752975,-0.003396057,-0.00392236,-0.004448692,-0.004656329
10.75,-0.001662883,-0.001629144,-0.001597655,-0.001401295,-0.001616247,-0.001755136,-0.001761726,-0.002323048,-0.002685468,-0.003311101,-0.003825711,-0.004337764,-0.004541554
10.8,-0.001662783,-0.001622059,-0.00152528,-0.001382089,-0.001609667,-0.001699479,-0.001725212,-0.002285433,-0.002619286,-0.003228521,-0.003733756,-0.004232063,-0.004430952
10.85,-0.001648676,-0.001603346,-0.001451906,-0.001373286,-0.001596678,-0.001645658,-0.001693982,-0.002246972,-0.002554527,-0.003148374,-0.003645874,-0.004130716,-0.004324263
10.9,-0.00161981,-0.001573105,-0.001380815,-0.001373345,-0.001576659,-0.0015948,-0.001667964,-0.002207649,-0.002491288,-0.003070868,-0.003561521,-0.004033959,-0.00422083
10.95,-0.001577017,-0.001531992,-0.001314858,-0.00138031,-0.00154956,-0.001547819,-0.001646857,-0.002167226,-0.002429653,-0.00299616,-0.003480093,-0.003940882,-0.004119997
11,-0.001522458,-0.001481044,-0.00125635,-0.001391945,-0.001515816,-0.001505412,-0.001630095,-0.002125767,-0.002369643,-0.002924557,-0.003401052,-0.003850976,-0.004021554
11.05,-0.001459172,-0.001421915,-0.001206947,-0.001405849,-0.001476294,-0.001468009,-0.001616881,-0.002083287,-0.002311381,-0.002856108,-0.003324191,-0.003763998,-0.003925099
11.1,-0.001390669,-0.001357175,-0.001167674,-0.001419565,-0.001432179,-0.001435795,-0.001606236,-0.002039904,-0.002254821,-0.002791276,-0.003248692,-0.003679536,-0.003830781
11.15,-0.001320602,-0.001290225,-0.001138849,-0.001430732,-0.001384882,-0.001408741,-0.001597109,-0.001995784,-0.002200208,-0.002730193,-0.003174472,-0.003597279,-0.003738629
11.2,-0.001252483,-0.001224967,-0.001120116,-0.0014373,-0.001335916,-0.001386571,-0.001588454,-0.00195114,-0.002147565,-0.002672835,-0.003101579,-0.003516794,-0.00364825
11.25,-0.001189529,-0.001165297,-0.001110491,-0.001437671,-0.001286807,-0.001368806,-0.001579293,-0.001906207,-0.002097008,-0.002619212,-0.003029595,-0.003437881,-0.003559736
11.3,-0.001134467,-0.001114609,-0.00110846,-0.001430818,-0.001238993,-0.001354813,-0.001568742,-0.001861241,-0.002048705,-0.00256901,-0.002959024,-0.003360083,-0.003472982
11.35,-0.00108935,-0.001075383,-0.001112166,-0.001416309,-0.001193762,-0.001343824,-0.001556025,-0.001816543,-0.002002762,-0.002521823,-0.002889895,-0.003283298,-0.003388051
11.4,-0.001055473,-0.001048956,-0.0011196,-0.001394254,-0.001152187,-0.00133506,-0.001540464,-0.001772329,-0.001959461,-0.002477076,-0.002822068,-0.003207391,-0.00330501
11.45,-0.001033312,-0.001035412,-0.001128746,-0.001365257,-0.001115128,-0.001327698,-0.001521567,-0.001728873,-0.001918826,-0.002434213,-0.00275586,-0.003132393,-0.00322391
11.5,-0.001022502,-0.001033669,-0.00113774,-0.001330331,-0.001083152,-0.001320978,-0.001499092,-0.001686374,-0.001881054,-0.002392573,-0.002691107,-0.003058255,-0.003144816
11.55,-0.001021914,-0.001041646,-0.001144996,-0.001290747,-0.001056577,-0.001314217,-0.001473073,-0.001645036,-0.001846199,-0.002351686,-0.002628003,-0.002985229,-0.003067896
11.6,-0.001029765,-0.001056566,-0.001149254,-0.00124795,-0.001035445,-0.001306806,-0.001443825,-0.001605005,-0.001814222,-0.002310932,-0.002566459,-0.002913175,-0.002993364
11.65,-0.001043738,-0.001075306,-0.001149644,-0.001203445,-0.001019551,-0.00129823,-0.001411869,-0.001566454,-0.001785036,-0.002269821,-0.002506543,-0.002842585,-0.002920617
11.7,-0.001061147,-0.001094783,-0.001145637,-0.001158693,-0.001008437,-0.001288051,-0.001377837,-0.00152955,-0.00175833,-0.002227943,-0.002448326,-0.002773467,-0.002850051
11.75,-0.001079189,-0.00111227,-0.001136982,-0.00111504,-0.001001438,-0.00127594,-0.001342439,-0.001494502,-0.001733769,-0.002185002,-0.002391796,-0.002705967,-0.002781739
11.8,-0.001095197,-0.001125519,-0.001123591,-0.001073656,-0.000997757,-0.001261641,-0.00130637,-0.001461557,-0.001710916,-0.00214109,-0.002336921,-0.002640264,-0.002715492
11.85,-0.00110685,-0.001132786,-0.001105512,-0.001035501,-0.000996525,-0.001245031,-0.001270273,-0.001430965,-0.001689281,-0.002096192,-0.002283651,-0.002576392,-0.002651344
11.9,-0.00111239,-0.001132767,-0.001082941,-0.001001308,-0.000996846,-0.001226101,-0.001234712,-0.001402945,-0.001668398,-0.002050622,-0.00223198,-0.002514362,-0.002589333
11.95,-0.001110688,-0.001124642,-0.001056266,-0.000971581,-0.000997871,-0.001204985,-0.001200134,-0.001377663,-0.00164777,-0.002004715,-0.002181861,-0.002454146,-0.002529135
12,-0.001101303,-0.001108147,-0.001026078,-0.000946571,-0.000998825,-0.001181905,-0.001166883,-0.001355184,-0.001626906,-0.001958827,-0.002133281,-0.002395721,-0.002471012
12.1,-0.001060563,-0.001052098,-0.000958317,-0.000910616,-0.00099797,-0.001131279,-0.001105298,-0.001318115,-0.001582789,-0.001868507,-0.002040678,-0.002284238,-0.002360167
12.2,-0.000996395,-0.000973641,-0.000886622,-0.000891263,-0.000990335,-0.001077347,-0.001051424,-0.001289372,-0.001533793,-0.001782063,-0.001954277,-0.002179219,-0.002256236
12.3,-0.000919248,-0.000886452,-0.000817928,-0.000884092,-0.000973802,-0.00102329,-0.001006897,-0.001265217,-0.001479916,-0.001700641,-0.001874046,-0.002080683,-0.002158652
12.4,-0.00084113,-0.000804625,-0.000758941,-0.000883646,-0.000948104,-0.000971631,-0.000973204,-0.001241483,-0.001422943,-0.001624811,-0.001800122,-0.001988466,-0.002066791
12.5,-0.00077278,-0.000739585,-0.000716055,-0.000884625,-0.000914632,-0.000924002,-0.000950309,-0.001214371,-0.001365291,-0.001554454,-0.00173235,-0.00190259,-0.001980552
12.6,-0.000721442,-0.000697929,-0.000693778,-0.000882594,-0.00087596,-0.000881291,-0.000935759,-0.001181432,-0.001309093,-0.001489176,-0.001670294,-0.001823528,-0.001899897
12.7,-0.000690202,-0.000680392,-0.000692465,-0.000874058,-0.000835105,-0.000844184,-0.000925479,-0.001142483,-0.001255818,-0.001428706,-0.001613224,-0.001751441,-0.00182474
12.8,-0.000678211,-0.000682519,-0.000707228,-0.000856622,-0.000794844,-0.000813419,-0.000915215,-0.001099212,-0.00120619,-0.001372981,-0.001560253,-0.001685676,-0.001754466
12.9,-0.000681104,-0.00069647,-0.000729376,-0.000829636,-0.000757234,-0.000789606,-0.000901177,-0.001054119,-0.00116039,-0.001321777,-0.001510608,-0.001625,-0.001688596
13,-0.000692018,-0.000712909,-0.000749886,-0.000794434,-0.000723512,-0.000772709,-0.000881204,-0.001009536,-0.001118188,-0.001274413,-0.001463465,-0.001567875,-0.001626425
13.1,-0.000703344,-0.000723187,-0.000761926,-0.000753804,-0.00069428,-0.000761617,-0.000855481,-0.000967083,-0.001079308,-0.001229941,-0.001418163,-0.001512809,-0.001567131
13.2,-0.000708697,-0.000721687,-0.000761022,-0.000711,-0.000670047,-0.000754293,-0.000825796,-0.000927704,-0.00104366,-0.001187492,-0.001374341,-0.001458783,-0.001510155
13.3,-0.000704342,-0.000706792,-0.000745811,-0.000668899,-0.000651385,-0.000748233,-0.000794446,-0.000891686,-0.001011458,-0.001146545,-0.001331955,-0.00140543,-0.001455034
13.4,-0.000689326,-0.000680156,-0.000718711,-0.000629528,-0.000638663,-0.00074085,-0.000763375,-0.000858913,-0.000982772,-0.001106914,-0.00129095,-0.001352982,-0.001401573
13.5,-0.000664644,-0.000645276,-0.000684521,-0.000594113,-0.000631563,-0.000729947,-0.000733875,-0.000829135,-0.000957053,-0.001068595,-0.001251445,-0.001301811,-0.001349785
13.6,-0.000632706,-0.000606202,-0.00064826,-0.000563493,-0.000628827,-0.000714416,-0.000706619,-0.000802318,-0.000933195,-0.00103161,-0.001213471,-0.001252313,-0.001299727
13.7,-0.000596888,-0.000566714,-0.0006138,-0.000538699,-0.000628455,-0.000694484,-0.000681824,-0.000778676,-0.000909898,-0.000995964,-0.001177062,-0.001204584,-0.001251349
13.8,-0.000560799,-0.000529857,-0.000583462,-0.000520875,-0.000628095,-0.000671335,-0.000659461,-0.000758321,-0.000886206,-0.000961635,-0.00114227,-0.001159106,-0.001205082
13.9,-0.000527565,-0.000497945,-0.000558487,-0.00051059,-0.000625321,-0.000646553,-0.000639491,-0.000740813,-0.000861745,-0.000928563,-0.001108806,-0.001116006,-0.001161072
14,-0.000499458,-0.000472603,-0.000539963,-0.000507049,-0.000618229,-0.000621619,-0.000621961,-0.000725227,-0.000836674,-0.000896751,-0.001076665,-0.001076353,-0.001120283
14.1,-0.000477427,-0.000454457,-0.000528999,-0.000508027,-0.000606076,-0.000597656,-0.000606866,-0.000710295,-0.000811436,-0.000866345,-0.001045748,-0.001037832,-0.001080701
14.2,-0.000461616,-0.000443429,-0.00052589,-0.000510564,-0.000589353,-0.000575327,-0.000593981,-0.000695017,-0.000786483,-0.00083719,-0.001017094,-0.001001587,-0.001043447
14.3,-0.000451355,-0.000438477,-0.000529138,-0.000511633,-0.000569361,-0.000554903,-0.000582745,-0.000678934,-0.000762128,-0.000809332,-0.000988496,-0.000967468,-0.001008368
14.4,-0.000447204,-0.00043781,-0.000535894,-0.000508584,-0.000547687,-0.000536391,-0.000572428,-0.000662064,-0.000738636,-0.000782792,-0.000961081,-0.000935243,-0.000975232
14.5,-0.000444634,-0.00044048,-0.000542843,-0.00049994,-0.00052575,-0.000519636,-0.00056238,-0.000644721,-0.000715885,-0.000758563,-0.000934751,-0.000907282,-0.000946317
14.6,-0.000443743,-0.000441391,-0.000546885,-0.000485837,-0.000504594,-0.000504489,-0.000552177,-0.000627268,-0.000693999,-0.000734545,-0.000909409,-0.00087824,-0.000916408
14.7,-0.000442835,-0.00044004,-0.000546559,-0.000467689,-0.00048483,-0.000491028,-0.000541656,-0.000610024,-0.000672991,-0.000711843,-0.000887483,-0.000850673,-0.000887867
14.8,-0.000440447,-0.000435279,-0.000539406,-0.00044738,-0.000466715,-0.000479657,-0.00053083,-0.0005932,-0.000653938,-0.000690378,-0.000863801,-0.000824491,-0.00086054
14.9,-0.000435618,-0.000426843,-0.000527216,-0.000427082,-0.000450254,-0.000470776,-0.000519825,-0.000576998,-0.000634638,-0.000670097,-0.000841069,-0.000799586,-0.000834349
15,-0.000430247,-0.000415193,-0.00051169,-0.000407187,-0.000435311,-0.000464382,-0.000508771,-0.000561295,-0.000616279,-0.000653338,-0.000819264,-0.000775794,-0.000809191
15.1,-0.000419361,-0.000403363,-0.000494612,-0.000388923,-0.000421832,-0.000459896,-0.000497796,-0.000546204,-0.000598839,-0.000634982,-0.000798448,-0.000754856,-0.00078692
15.2,-0.000406062,-0.000387944,-0.000477406,-0.000372599,-0.00040999,-0.000456326,-0.000486999,-0.000532794,-0.000582283,-0.000617603,-0.000778593,-0.000732716,-0.000763569
15.3,-0.000391214,-0.000372158,-0.000462624,-0.000358218,-0.000400398,-0.000452448,-0.000476507,-0.000518832,-0.000569159,-0.000601106,-0.000761562,-0.000711218,-0.00074102
15.4,-0.000375737,-0.000356723,-0.000447474,-0.000345609,-0.000393171,-0.000447222,-0.00046625,-0.000505501,-0.000554064,-0.000585325,-0.000743345,-0.000690422,-0.000719213
15.5,-0.000360426,-0.000342138,-0.000433859,-0.000335619,-0.000388326,-0.00044005,-0.000456358,-0.000492782,-0.000539722,-0.000570207,-0.000725739,-0.000670339,-0.000698128
15.6,-0.00034591,-0.000328688,-0.000421791,-0.000326317,-0.000385192,-0.000431019,-0.000446888,-0.000480648,-0.00052608,-0.000557487,-0.000708513,-0.000650917,-0.000677605
15.7,-0.000332613,-0.000316548,-0.000411264,-0.000319192,-0.00038269,-0.000420505,-0.00043882,-0.000471768,-0.000513041,-0.000543317,-0.000691497,-0.0006322,-0.000657759
15.8,-0.000321083,-0.000306129,-0.000402376,-0.000314559,-0.000379641,-0.000409209,-0.00043018,-0.000460518,-0.000500557,-0.000529612,-0.00067467,-0.000614215,-0.000638578
15.9,-0.000310899,-0.00029701,-0.000395263,-0.000312214,-0.000375467,-0.000397591,-0.000422037,-0.000449784,-0.000488532,-0.000516337,-0.000657928,-0.000596823,-0.000622651
16,-0.00030226,-0.000289643,-0.000390103,-0.000311433,-0.000368897,-0.000386106,-0.000414389,-0.000439454,-0.000478821,-0.000503472,-0.00064134,-0.000582683,-0.000604699
16.1,-0.000295006,-0.000284074,-0.000386045,-0.000311074,-0.000360671,-0.000375019,-0.000407235,-0.00042947,-0.000467514,-0.000490937,-0.000627658,-0.000566426,-0.000587227
16.2,-0.000288958,-0.000280106,-0.000382691,-0.000309997,-0.000351242,-0.000365418,-0.000402929,-0.000419627,-0.000456627,-0.000478785,-0.000611379,-0.000550792,-0.000570489
16.3,-0.000283867,-0.000277329,-0.000379256,-0.000307535,-0.000341179,-0.000355305,-0.000396495,-0.000410148,-0.000446061,-0.000466985,-0.000595543,-0.000535709,-0.000554153
16.4,-0.000279579,-0.000275206,-0.000375111,-0.000302836,-0.000331116,-0.000345767,-0.000390465,-0.000402873,-0.000435906,-0.000457921,-0.000579962,-0.000521155,-0.000538609
16.5,-0.00027602,-0.000273086,-0.000369832,-0.000296588,-0.000321403,-0.000336743,-0.000384779,-0.000393607,-0.000426136,-0.000446735,-0.000564888,-0.000507289,-0.000523492
16.6,-0.000272776,-0.000270468,-0.000363458,-0.000289221,-0.000312429,-0.0003282,-0.000379378,-0.000384465,-0.000416753,-0.000435951,-0.000550175,-0.000493863,-0.000508843
16.7,-0.000269359,-0.000267039,-0.000356065,-0.000281247,-0.000304857,-0.000322694,-0.000374192,-0.000375007,-0.000407505,-0.000425436,-0.000535864,-0.00048094,-0.000495129
16.8,-0.000265728,-0.000262642,-0.000348088,-0.000273257,-0.000297001,-0.000314816,-0.000368759,-0.000366122,-0.000400619,-0.000415366,-0.000521969,-0.000468747,-0.000481421
16.9,-0.000261446,-0.000257537,-0.000339618,-0.000265503,-0.000289825,-0.000307308,-0.000365889,-0.00035736,-0.000392318,-0.000405615,-0.000508442,-0.000456788,-0.000468361
17,-0.00025637,-0.000251868,-0.000331089,-0.000258155,-0.000283292,-0.000300217,-0.000360899,-0.00034871,-0.000384432,-0.000396262,-0.000495387,-0.000447168,-0.00045723
17.1,-0.000250567,-0.000245831,-0.00032252,-0.000252279,-0.000277359,-0.000293529,-0.000355964,-0.000340225,-0.000376937,-0.000386879,-0.000482596,-0.000435988,-0.000444998
17.2,-0.000244218,-0.000239621,-0.000314089,-0.000245916,-0.000274529,-0.000287565,-0.000351063,-0.00033296,-0.000369231,-0.000378155,-0.000472659,-0.000425152,-0.000433171
17.3,-0.000237646,-0.000233527,-0.00030585,-0.000239951,-0.000269456,-0.000282213,-0.000346192,-0.000324073,-0.000362565,-0.000369679,-0.000460443,-0.000414691,-0.000422055
17.4,-0.000230866,-0.000227474,-0.000298948,-0.000234462,-0.000264899,-0.000279416,-0.000341356,-0.000316051,-0.000356208,-0.000361625,-0.000448364,-0.000404708,-0.000411141
17.5,-0.000224198,-0.000221651,-0.000291169,-0.000229417,-0.000260867,-0.000274582,-0.000336584,-0.000308263,-0.000350186,-0.000356329,-0.000436826,-0.000395009,-0.000400533
17.6,-0.000217757,-0.0002172,-0.000283715,-0.000227368,-0.000257573,-0.000269665,-0.000331368,-0.000300653,-0.000344423,-0.000347899,-0.000425636,-0.0003857,-0.000390273
17.7,-0.000212707,-0.00021186,-0.0002766,-0.000222868,-0.000254885,-0.000264485,-0.000327412,-0.000293282,-0.000339008,-0.000340424,-0.000414694,-0.000376628,-0.000380383
17.8,-0.000206852,-0.000206877,-0.00026986,-0.000218729,-0.000255037,-0.000258939,-0.000322866,-0.00028609,-0.000333045,-0.000333126,-0.000404132,-0.000367902,-0.000370872
17.9,-0.000201397,-0.00020224,-0.000266184,-0.000215046,-0.000253256,-0.000253115,-0.000318456,-0.000279141,-0.000330253,-0.000326015,-0.000393248,-0.00035952,-0.000361629
18,-0.000196362,-0.000197973,-0.000260027,-0.000211831,-0.000251611,-0.000247091,-0.000314151,-0.000272383,-0.000325449,-0.000319063,-0.000383257,-0.000351536,-0.000352601
18.1,-0.000191725,-0.000196757,-0.000254255,-0.000209027,-0.000249851,-0.000240965,-0.00030995,-0.000265054,-0.000320858,-0.0003123,-0.000373495,-0.000343712,-0.000343978
18.2,-0.000190067,-0.000193056,-0.000248846,-0.000208706,-0.000247826,-0.000235357,-0.000305869,-0.000258793,-0.000316471,-0.000305146,-0.000363955,-0.000336298,-0.00033558
18.3,-0.000185942,-0.00018979,-0.000243705,-0.000206134,-0.000245516,-0.000229313,-0.000301936,-0.000253797,-0.000312231,-0.000298745,-0.000354654,-0.000329075,-0.000327494
18.4,-0.000182125,-0.000186945,-0.000238737,-0.000203468,-0.000242958,-0.000223419,-0.000298053,-0.000247785,-0.00030821,-0.000292481,-0.000345506,-0.000322144,-0.000319716
18.5,-0.000178576,-0.000184476,-0.000233847,-0.000200595,-0.000240259,-0.000217679,-0.000294113,-0.000241941,-0.000303551,-0.000286369,-0.000336418,-0.000315578,-0.000312152
18.6,-0.000175265,-0.000182292,-0.000231043,-0.000197473,-0.000237543,-0.000212123,-0.000290508,-0.000236254,-0.000299889,-0.000280405,-0.000327839,-0.000309114,-0.000304826
18.7,-0.00017219,-0.000180271,-0.000225981,-0.000194127,-0.000235326,-0.00020676,-0.000286909,-0.000230749,-0.000296341,-0.000274508,-0.000319828,-0.00030275,-0.000297738
18.8,-0.00016934,-0.000180375,-0.000220862,-0.00019062,-0.000232704,-0.000201601,-0.000283694,-0.000225445,-0.000292904,-0.00026879,-0.000311593,-0.000296717,-0.000290763
18.9,-0.000168698,-0.000178212,-0.000215678,-0.000187008,-0.000230198,-0.000196642,-0.000280221,-0.000220227,-0.000289606,-0.000263518,-0.000303549,-0.000290858,-0.000284109
19,-0.000165966,-0.000175947,-0.000210448,-0.000183365,-0.00022782,-0.000191873,-0.000276804,-0.000214842,-0.000286408,-0.000258073,-0.000295677,-0.000285189,-0.000277647
19.1,-0.000163212,-0.000173561,-0.000205184,-0.00018023,-0.000225584,-0.0001873,-0.000273446,-0.000209959,-0.000283304,-0.000252793,-0.000288026,-0.000279702,-0.000271374
19.2,-0.000160347,-0.000171053,-0.000199906,-0.000176617,-0.000223491,-0.000182897,-0.000270123,-0.0002052,-0.000280284,-0.000247649,-0.000280512,-0.000274375,-0.00026528
19.3,-0.000157335,-0.000168454,-0.000194644,-0.000173074,-0.00022153,-0.000178637,-0.000266889,-0.000200564,-0.000277884,-0.000242645,-0.000273171,-0.000269209,-0.000259313
19.4,-0.000154179,-0.000165792,-0.000189926,-0.000169622,-0.000219703,-0.00017455,-0.000263642,-0.000196084,-0.000274804,-0.000237776,-0.000266088,-0.000264188,-0.000253509
19.5,-0.000150906,-0.000163112,-0.00018475,-0.000166275,-0.000218001,-0.000170599,-0.000260428,-0.000191707,-0.000272021,-0.000232998,-0.000259144,-0.000259233,-0.000247725
19.6,-0.000147586,-0.000160926,-0.000179673,-0.000163042,-0.0002164,-0.00016677,-0.000257257,-0.000187445,-0.000269295,-0.000228372,-0.000252424,-0.00025451,-0.000242225
19.7,-0.00014476,-0.000158248,-0.000174714,-0.000159925,-0.000214902,-0.000163062,-0.000254094,-0.000183578,-0.000266618,-0.000223806,-0.000245865,-0.000249932,-0.000236871
19.8,-0.000141464,-0.000155633,-0.000169888,-0.000156922,-0.00021347,-0.000159469,-0.000250966,-0.000179542,-0.000263987,-0.000219387,-0.000239486,-0.000245486,-0.000231654
19.9,-0.000138251,-0.000153101,-0.000165204,-0.000154024,-0.000212098,-0.000155983,-0.000247899,-0.000175622,-0.000261393,-0.000215139,-0.000233273,-0.000241174,-0.000226582
20,-0.000135141,-0.00015067,-0.000160664,-0.00015123,-0.000210772,-0.000152599,-0.000244821,-0.00017181,-0.000258828,-0.000210934,-0.000227224,-0.000236993,-0.000221644
